customer_id,age,gender,city,signup_date,customer_segment,avg_monthly_orders,preferred_cuisine,avg_order_value,payment_preference
13741,34,Female,Mumbai,2025-03-24,Regular,6.77,Burgers,665.81,Debit Card
13742,51,Female,Delhi,2026-03-20,VIP,11.42,Indian,1207.79,Wallet
13743,59,Male,Delhi,2025-02-10,Regular,5.89,Indian,495.17,Wallet
13744,33,Female,Mumbai,2026-05-29,New,2.42,Chinese,347.56,Credit Card
13745,55,Male,Delhi,2024-10-09,Regular,9.52,Burgers,264.78,Credit Card
13746,19,Male,Delhi,2025-04-17,New,3.65,Chinese,321.17,Debit Card
13747,19,Other,Mumbai,2025-02-19,Regular,8.99,Indian,592.93,Debit Card
13748,43,Female,Delhi,2025-08-22,New,2.68,South Indian,355.46,UPI
13749,30,Male,Delhi,2024-04-30,VIP,15.83,Desserts,1383.23,Debit Card
13750,64,Female,Hyderabad,2024-01-03,VIP,19.25,Burgers,1032.06,UPI
13751,48,Male,Pune,2024-11-11,New,3.86,Burgers,276.38,UPI
13752,51,Male,Hyderabad,2025-04-04,New,2.81,Burgers,260.68,UPI
13753,56,Female,Bangalore,2024-08-14,Regular,8.88,Biryani,287.67,Credit Card
13754,20,Female,Hyderabad,2024-03-19,Regular,5.19,Biryani,431.03,UPI
13755,25,Male,Hyderabad,2025-10-18,New,2.68,South Indian,313.36,Wallet
13756,40,Female,Bangalore,2026-01-23,New,2.63,Biryani,313.09,Credit Card
13757,31,Female,Delhi,2025-06-27,Regular,5.9,Burgers,398.69,Cash
13758,44,Male,Delhi,2026-02-13,Regular,7.95,Biryani,580.02,UPI
13759,46,Female,Hyderabad,2025-12-23,New,1.42,Biryani,209.92,Debit Card
13760,56,Female,Bangalore,2024-03-11,Regular,6.11,Pizza,307.79,Cash
13761,56,Female,Delhi,2026-06-14,VIP,8.61,Burgers,1431.23,UPI
13762,18,Female,Chennai,2024-07-15,New,2.92,Biryani,290.96,UPI
13763,34,Female,Mumbai,2024-02-27,Regular,9.01,South Indian,340.65,Credit Card
13764,58,Male,Mumbai,2025-02-27,New,3.84,Biryani,216.31,UPI
13765,47,Female,Pune,2025-04-13,New,1.69,Biryani,276.43,UPI
13766,30,Female,Mumbai,2025-09-15,New,1.51,Desserts,374.47,Cash
13767,38,Male,Hyderabad,2024-02-17,Regular,4.82,Burgers,532.69,Debit Card
13768,36,Female,Mumbai,2025-03-10,Regular,6.7,Biryani,292.94,Credit Card
13769,36,Female,Mumbai,2024-07-03,Regular,5.37,Pizza,494.27,UPI
13770,42,Female,Chennai,2026-05-28,New,3.22,Pizza,324.43,UPI
13771,39,Male,Delhi,2026-04-18,New,2.8,Desserts,258.1,UPI
13772,48,Male,Chennai,2024-06-13,Regular,9.33,Biryani,513.26,Credit Card
13773,34,Female,Hyderabad,2025-12-27,New,3.37,Burgers,275.48,Credit Card
13774,40,Male,Mumbai,2024-11-26,Regular,7.77,Indian,297.31,UPI
13775,49,Female,Delhi,2024-11-25,Regular,9.69,Indian,465.37,Wallet
13776,27,Male,Pune,2024-04-30,VIP,16.47,Chinese,842.89,Credit Card
13777,27,Male,Pune,2024-07-31,New,2.65,Pizza,207.81,UPI
13778,53,Male,Mumbai,2026-04-02,Regular,7.78,Indian,687.74,Debit Card
13779,25,Male,Mumbai,2025-05-21,New,2.15,Chinese,329.54,UPI
13780,37,Female,Pune,2025-07-06,Regular,7.84,Indian,407.56,Debit Card
13781,49,Male,Pune,2026-05-14,Regular,8.02,Burgers,345.94,Debit Card
13782,31,Male,Hyderabad,2026-07-04,Regular,8.36,Biryani,379.61,Cash
13783,45,Male,Mumbai,2026-03-11,Regular,8.85,Pizza,509.92,UPI
13784,63,Female,Pune,2024-06-16,Regular,6.42,Indian,443.21,UPI
13785,41,Male,Bangalore,2025-06-29,New,3.38,Burgers,349.9,UPI
13786,32,Female,Pune,2026-04-09,New,2.36,Chinese,214.03,UPI
13787,39,Female,Delhi,2026-02-25,Regular,9.26,Burgers,278.01,Wallet
13788,47,Female,Delhi,2025-03-02,VIP,11.5,Chinese,1048.26,Debit Card
13789,21,Female,Bangalore,2025-12-09,Regular,6.42,Indian,373.72,Cash
13790,30,Female,Hyderabad,2025-12-03,Regular,8.82,Biryani,473.16,UPI
13791,40,Female,Mumbai,2024-08-08,New,1.91,South Indian,202.82,Wallet
13792,25,Male,Mumbai,2024-01-10,Regular,5.85,Biryani,506.77,UPI
13793,35,Male,Pune,2024-04-29,Regular,5.35,Burgers,608.2,Wallet
13794,29,Male,Delhi,2025-09-26,New,1.63,South Indian,399.32,UPI
13795,48,Female,Hyderabad,2024-09-03,Regular,4.53,Pizza,387.73,Debit Card
13796,31,Other,Hyderabad,2024-12-25,Regular,4.03,South Indian,499.21,UPI
13797,51,Female,Hyderabad,2026-06-27,Regular,8.04,Biryani,459.7,UPI
13798,35,Male,Pune,2024-08-08,Regular,7.69,Pizza,699.52,Debit Card
13799,51,Female,Mumbai,2026-02-11,Regular,8.43,Desserts,614.01,Wallet
13800,28,Male,Hyderabad,2025-05-20,Regular,8.39,Indian,428.69,Debit Card
13801,58,Male,Pune,2024-02-27,Regular,9.18,Indian,464.6,UPI
13802,29,Male,Pune,2026-04-06,Regular,9.53,Burgers,360.68,UPI
13803,32,Male,Bangalore,2025-04-04,New,2.63,South Indian,160.72,UPI
13804,48,Female,Chennai,2024-05-07,New,1.84,Pizza,276.73,Wallet
13805,46,Male,Hyderabad,2025-11-29,New,2.63,Pizza,162.75,UPI
13806,43,Male,Chennai,2025-12-17,Regular,7.85,South Indian,504.62,Wallet
13807,35,Female,Mumbai,2024-03-26,VIP,14.71,Biryani,1196.07,Credit Card
13808,49,Female,Pune,2024-04-13,New,3.47,Desserts,336.18,Credit Card
13809,39,Female,Hyderabad,2024-05-22,New,3.57,Indian,184.63,Wallet
13810,55,Male,Delhi,2024-07-23,Regular,9.32,Biryani,406.94,Debit Card
13811,34,Female,Mumbai,2025-10-02,Regular,6.51,Indian,581.96,UPI
13812,40,Female,Bangalore,2026-01-27,Regular,8.01,Pizza,260.22,UPI
13813,41,Male,Bangalore,2024-02-07,Regular,7.7,Burgers,262.81,UPI
13814,25,Female,Chennai,2024-12-28,Regular,6.26,Desserts,572.25,Credit Card
13815,58,Male,Pune,2025-09-12,Regular,7.39,Indian,668.81,UPI
13816,23,Male,Chennai,2024-11-04,VIP,9.75,Chinese,772.05,Debit Card
13817,22,Female,Delhi,2024-02-21,New,2.35,Pizza,343.54,UPI
13818,61,Female,Delhi,2024-01-01,VIP,11.92,South Indian,940.27,Wallet
13819,46,Male,Bangalore,2024-01-11,New,2.55,South Indian,325.92,Debit Card
13820,45,Female,Hyderabad,2026-04-05,New,2.18,Biryani,268.77,Wallet
13821,28,Female,Bangalore,2026-01-16,Regular,4.67,Biryani,669.89,UPI
13822,18,Female,Bangalore,2025-10-01,Regular,8.8,Pizza,672.36,Debit Card
13823,60,Male,Delhi,2026-07-24,Regular,5.59,Biryani,448.83,Wallet
13824,36,Female,Chennai,2024-08-01,Regular,4.32,Biryani,347.73,UPI
13825,26,Male,Delhi,2026-01-24,VIP,11.66,Pizza,1033.98,Cash
13826,44,Female,Pune,2025-07-09,New,2.95,Indian,349.5,UPI
13827,51,Male,Delhi,2025-06-01,New,1.6,Pizza,285.01,UPI
13828,61,Male,Delhi,2025-10-29,Regular,9.89,Pizza,298.47,UPI
13829,21,Female,Bangalore,2025-02-18,Regular,5.14,Biryani,692.44,UPI
13830,53,Male,Hyderabad,2024-01-08,Regular,5.76,Chinese,267.16,Wallet
13831,35,Male,Bangalore,2024-01-05,Regular,7.66,South Indian,377.15,UPI
13832,32,Male,Mumbai,2024-12-27,New,2.93,Biryani,189.06,Credit Card
13833,30,Female,Delhi,2025-11-24,New,1.46,Indian,247.31,Credit Card
13834,36,Male,Delhi,2024-04-21,Regular,6.46,Burgers,354.42,Debit Card
13835,23,Female,Mumbai,2024-09-29,Regular,6.45,Indian,408.84,UPI
13836,29,Male,Delhi,2025-02-25,Regular,8.64,South Indian,371.3,Debit Card
13837,54,Male,Delhi,2024-09-21,Regular,5.45,Burgers,611.51,UPI
13838,34,Male,Pune,2025-04-02,VIP,19.51,Pizza,668.45,Debit Card
13839,40,Female,Delhi,2024-07-30,New,1.61,Chinese,340.41,Wallet
13840,43,Male,Mumbai,2024-03-18,Regular,5.69,Chinese,390.89,UPI
13841,46,Male,Bangalore,2026-02-20,Regular,5.71,South Indian,267.94,UPI
13842,50,Other,Delhi,2025-10-27,Regular,4.11,Biryani,272.23,Credit Card
13843,44,Female,Hyderabad,2024-08-08,Regular,8.15,South Indian,573.06,UPI
13844,42,Male,Mumbai,2025-01-03,VIP,19.82,Chinese,512.81,UPI
13845,27,Male,Chennai,2024-12-12,Regular,4.19,Desserts,464.11,UPI
13846,64,Female,Pune,2024-01-25,New,2.73,Burgers,313.41,Credit Card
13847,40,Male,Mumbai,2025-02-23,New,1.8,Burgers,299.26,UPI
13848,38,Male,Bangalore,2024-12-19,Regular,6.26,Biryani,405.59,Credit Card
13849,38,Female,Mumbai,2025-12-20,Regular,6.6,Indian,642.87,Credit Card
13850,60,Female,Chennai,2025-02-20,New,2.38,Pizza,243.32,Debit Card
13851,30,Female,Pune,2025-05-29,New,1.25,Biryani,162.66,Wallet
13852,54,Male,Hyderabad,2024-08-02,Regular,6.95,Burgers,507.36,Credit Card
13853,50,Male,Chennai,2026-06-25,Regular,5.0,Pizza,678.54,UPI
13854,41,Female,Mumbai,2024-04-21,New,2.45,South Indian,340.18,UPI
13855,61,Male,Chennai,2025-12-04,Regular,9.65,Burgers,437.04,Credit Card
13856,28,Female,Mumbai,2026-07-02,Regular,4.16,Burgers,533.3,Wallet
13857,34,Female,Hyderabad,2025-07-12,VIP,11.28,Burgers,577.08,Debit Card
13858,21,Male,Hyderabad,2025-03-03,New,3.97,Indian,303.49,UPI
13859,64,Female,Bangalore,2026-01-02,Regular,4.79,Biryani,368.42,Wallet
13860,42,Female,Hyderabad,2025-11-29,Regular,5.63,South Indian,377.6,Debit Card
13861,47,Female,Delhi,2025-07-15,New,3.45,Chinese,386.05,UPI
13862,26,Male,Chennai,2025-12-09,Regular,9.66,Indian,411.19,Debit Card
13863,38,Male,Chennai,2024-08-03,New,2.95,Indian,343.01,UPI
13864,37,Female,Mumbai,2025-02-16,Regular,9.54,Burgers,520.16,Credit Card
13865,36,Male,Hyderabad,2026-01-02,Regular,8.31,Indian,387.19,UPI
13866,36,Other,Bangalore,2025-01-14,New,1.33,Biryani,261.89,UPI
13867,29,Male,Bangalore,2025-08-24,New,3.53,Biryani,398.47,Debit Card
13868,54,Female,Bangalore,2024-08-19,Regular,4.19,Biryani,537.12,Wallet
13869,59,Male,Pune,2026-04-14,New,3.14,Chinese,199.77,UPI
13870,34,Female,Delhi,2024-09-14,Regular,6.01,Indian,616.36,UPI
13871,54,Male,Hyderabad,2025-10-26,Regular,4.44,Desserts,530.92,UPI
13872,56,Male,Bangalore,2024-09-12,VIP,19.89,Biryani,870.65,Wallet
13873,45,Male,Delhi,2025-02-06,Regular,7.48,Indian,321.98,UPI
13874,58,Female,Chennai,2025-02-27,Regular,6.92,Burgers,421.3,Wallet
13875,52,Male,Mumbai,2026-02-08,New,3.37,South Indian,355.32,Wallet
13876,64,Female,Hyderabad,2024-03-05,New,2.96,Biryani,359.06,Credit Card
13877,35,Female,Hyderabad,2024-07-08,New,1.54,Chinese,316.91,UPI
13878,31,Male,Pune,2025-08-25,Regular,8.76,Burgers,652.56,UPI
13879,52,Female,Chennai,2024-06-21,Regular,6.26,Indian,500.67,UPI
13880,61,Male,Hyderabad,2026-01-28,Regular,4.4,Biryani,398.67,UPI
13881,58,Other,Pune,2026-02-06,Regular,4.59,Chinese,586.1,Wallet
13882,24,Female,Pune,2025-09-19,Regular,4.01,Desserts,258.86,UPI
13883,58,Male,Pune,2025-07-14,New,2.46,Pizza,235.93,UPI
13884,30,Male,Hyderabad,2024-08-14,New,2.43,Biryani,287.82,Credit Card
13885,35,Male,Hyderabad,2025-08-03,VIP,14.75,Desserts,719.71,Wallet
13886,54,Other,Hyderabad,2026-07-22,Regular,8.01,Desserts,523.4,UPI
13887,30,Male,Delhi,2025-01-22,Regular,8.36,Biryani,345.18,Debit Card
13888,53,Female,Pune,2025-02-04,Regular,7.08,Indian,401.69,Credit Card
13889,48,Male,Delhi,2025-09-29,Regular,5.43,South Indian,669.2,Debit Card
13890,19,Female,Mumbai,2024-07-31,New,2.37,Indian,294.23,Wallet
13891,33,Male,Hyderabad,2024-02-22,VIP,9.64,South Indian,1481.08,UPI
13892,26,Female,Chennai,2025-09-15,Regular,8.44,Pizza,540.03,Credit Card
13893,26,Female,Bangalore,2025-11-01,New,3.23,Burgers,382.91,Debit Card
13894,55,Female,Mumbai,2026-01-21,Regular,9.22,Burgers,415.84,Wallet
13895,28,Male,Bangalore,2025-10-23,Regular,7.91,Desserts,606.55,UPI
13896,39,Male,Bangalore,2024-05-18,Regular,7.86,Biryani,475.53,UPI
13897,50,Male,Hyderabad,2025-02-21,New,2.0,Burgers,366.62,UPI
13898,53,Female,Chennai,2025-09-16,New,3.12,Chinese,344.64,Wallet
13899,62,Male,Bangalore,2024-05-22,New,3.1,South Indian,388.31,Wallet
13900,40,Female,Pune,2026-05-31,New,3.98,Indian,166.09,Credit Card
13901,62,Male,Bangalore,2025-05-23,Regular,9.29,Chinese,587.35,UPI
13902,62,Female,Mumbai,2025-10-11,Regular,9.03,Chinese,690.04,UPI
13903,51,Female,Chennai,2025-04-30,Regular,6.96,Indian,462.86,Credit Card
13904,26,Female,Chennai,2025-03-12,VIP,17.2,Pizza,1271.99,Cash
13905,41,Male,Bangalore,2026-03-26,New,1.56,Desserts,256.53,Wallet
13906,25,Male,Chennai,2025-06-26,VIP,8.63,Burgers,998.33,Debit Card
13907,24,Male,Mumbai,2024-10-19,VIP,14.95,Pizza,1134.99,UPI
13908,53,Male,Mumbai,2025-09-11,Regular,4.27,Pizza,284.81,Cash
13909,35,Female,Mumbai,2024-10-10,New,1.95,Burgers,332.42,Wallet
13910,20,Female,Pune,2025-11-01,Regular,6.93,Pizza,347.45,UPI
13911,45,Female,Hyderabad,2026-04-17,Regular,5.53,Chinese,496.81,Debit Card
13912,23,Male,Bangalore,2024-01-14,Regular,8.14,Biryani,501.01,UPI
13913,61,Female,Chennai,2025-09-25,New,3.99,Indian,371.3,Debit Card
13914,61,Female,Mumbai,2025-12-27,Regular,7.25,Biryani,512.72,Cash
13915,38,Female,Bangalore,2024-09-28,Regular,6.12,Chinese,472.86,UPI
13916,45,Male,Bangalore,2024-01-25,New,1.98,Biryani,166.31,Debit Card
13917,57,Male,Hyderabad,2026-07-23,Regular,8.26,Chinese,670.25,Credit Card
13918,18,Male,Pune,2024-11-17,New,3.45,South Indian,182.6,Wallet
13919,53,Female,Chennai,2026-03-16,Regular,7.01,Burgers,308.59,UPI
13920,38,Female,Pune,2025-11-11,Regular,4.94,Burgers,441.29,Debit Card
13921,60,Male,Chennai,2024-04-12,New,1.06,Biryani,385.67,UPI
13922,52,Male,Mumbai,2026-05-15,Regular,9.98,Chinese,647.49,UPI
13923,30,Female,Mumbai,2026-06-01,New,3.32,Burgers,223.49,UPI
13924,27,Female,Bangalore,2024-02-09,Regular,8.19,South Indian,497.18,UPI
13925,61,Male,Chennai,2024-08-22,VIP,8.0,Biryani,1193.67,Cash
13926,64,Female,Chennai,2026-04-11,Regular,9.63,Indian,498.97,UPI
13927,27,Other,Pune,2024-03-29,VIP,15.4,Pizza,569.97,UPI
13928,63,Female,Mumbai,2024-04-09,Regular,6.08,Desserts,595.96,UPI
13929,30,Male,Delhi,2024-05-23,Regular,7.56,Burgers,679.94,UPI
13930,54,Female,Bangalore,2024-03-22,VIP,8.55,Chinese,875.17,UPI
13931,55,Female,Chennai,2025-08-11,New,1.79,Burgers,244.25,Cash
13932,41,Male,Hyderabad,2025-07-24,New,2.38,Chinese,240.39,Credit Card
13933,19,Female,Hyderabad,2024-08-16,Regular,5.87,Biryani,528.99,Wallet
13934,39,Female,Delhi,2025-08-25,Regular,6.61,Biryani,335.03,Debit Card
13935,34,Female,Mumbai,2026-05-15,Regular,7.56,Pizza,611.49,Debit Card
13936,53,Male,Mumbai,2025-01-29,New,2.05,Burgers,364.52,Wallet
13937,31,Female,Mumbai,2025-05-27,VIP,15.62,Pizza,1194.83,Wallet
13938,27,Female,Pune,2026-02-19,Regular,8.21,Chinese,485.91,UPI
13939,52,Male,Hyderabad,2026-03-08,VIP,18.72,South Indian,509.42,Wallet
13940,42,Female,Mumbai,2024-07-15,Regular,8.55,South Indian,564.21,Credit Card
13941,20,Female,Hyderabad,2024-09-30,Regular,4.51,Desserts,325.36,UPI
13942,64,Female,Delhi,2025-08-12,VIP,15.54,Indian,772.36,Credit Card
13943,55,Male,Bangalore,2025-10-14,Regular,6.61,Chinese,461.67,UPI
13944,34,Female,Pune,2026-03-10,VIP,16.42,Chinese,672.26,Credit Card
13945,29,Male,Chennai,2025-08-05,New,1.8,Chinese,295.41,Wallet
13946,41,Male,Delhi,2025-07-15,Regular,6.64,Biryani,316.01,UPI
13947,46,Female,Hyderabad,2025-01-06,VIP,19.98,Biryani,1380.79,UPI
13948,60,Male,Delhi,2026-05-30,VIP,14.6,South Indian,810.44,Cash
13949,42,Female,Chennai,2024-03-20,New,1.17,South Indian,347.3,UPI
13950,53,Male,Pune,2024-08-22,New,1.21,Desserts,162.06,UPI
13951,43,Male,Bangalore,2024-10-13,Regular,5.05,Desserts,353.34,Wallet
13952,55,Male,Chennai,2026-03-29,VIP,8.34,South Indian,740.28,Wallet
13953,18,Other,Pune,2025-10-28,Regular,5.18,Burgers,672.74,UPI
13954,37,Female,Hyderabad,2025-07-25,Regular,9.13,Burgers,444.35,UPI
13955,45,Female,Chennai,2025-06-28,Regular,8.78,South Indian,662.9,Wallet
13956,33,Male,Delhi,2025-03-12,New,3.69,Pizza,186.56,UPI
13957,64,Male,Mumbai,2024-05-06,VIP,9.65,Burgers,676.15,Credit Card
13958,34,Other,Delhi,2026-01-02,Regular,5.4,Biryani,328.02,UPI
13959,57,Male,Hyderabad,2025-12-12,Regular,7.51,Burgers,464.83,Debit Card
13960,45,Male,Bangalore,2025-02-20,Regular,4.86,Burgers,486.64,UPI
13961,29,Female,Chennai,2025-09-29,Regular,9.0,Burgers,403.51,Credit Card
13962,44,Male,Bangalore,2024-02-10,Regular,4.78,Desserts,390.81,UPI
13963,59,Female,Hyderabad,2026-02-25,VIP,14.28,Desserts,760.73,UPI
13964,64,Female,Chennai,2025-04-13,Regular,5.64,Indian,560.72,UPI
13965,47,Male,Pune,2024-10-23,Regular,9.41,Burgers,287.98,UPI
13966,58,Male,Pune,2025-08-19,New,3.73,Pizza,338.74,Wallet
13967,51,Male,Delhi,2025-08-23,Regular,5.98,Desserts,666.81,Wallet
13968,54,Female,Delhi,2024-02-11,New,3.71,Indian,345.35,Debit Card
13969,23,Female,Hyderabad,2025-09-23,New,1.49,Biryani,394.79,Credit Card
13970,24,Male,Pune,2024-10-05,New,3.14,Biryani,339.45,UPI
13971,49,Male,Chennai,2025-04-03,Regular,7.67,Burgers,470.67,UPI
13972,49,Female,Pune,2024-02-02,VIP,8.4,Chinese,883.19,UPI
13973,42,Female,Delhi,2024-10-02,Regular,7.31,Indian,618.58,Debit Card
13974,50,Male,Hyderabad,2025-10-26,New,2.87,Desserts,398.95,UPI
13975,24,Male,Pune,2024-03-30,New,1.16,Biryani,244.17,Cash
13976,29,Male,Hyderabad,2025-09-07,Regular,9.13,Burgers,571.23,Debit Card
13977,33,Female,Pune,2025-06-07,New,2.18,Pizza,209.8,Cash
13978,33,Other,Bangalore,2024-06-08,Regular,9.89,South Indian,670.78,Credit Card
13979,60,Male,Pune,2026-07-17,Regular,8.73,Biryani,525.45,Credit Card
13980,53,Female,Delhi,2025-04-02,VIP,12.39,Burgers,1411.04,UPI
13981,30,Male,Chennai,2025-12-08,Regular,8.06,Chinese,528.63,Credit Card
13982,24,Male,Delhi,2025-02-02,New,2.59,Pizza,223.85,Cash
13983,53,Male,Delhi,2026-03-29,Regular,5.62,Biryani,532.66,UPI
13984,64,Female,Delhi,2026-02-12,Regular,4.36,Indian,365.92,UPI
13985,26,Female,Hyderabad,2024-03-31,VIP,10.53,Pizza,648.37,UPI
13986,49,Female,Mumbai,2025-12-09,New,3.29,Burgers,242.4,Cash
13987,28,Male,Mumbai,2025-08-03,Regular,5.66,Desserts,505.15,UPI
13988,25,Male,Bangalore,2025-04-10,VIP,16.84,Biryani,1169.43,Wallet
13989,50,Male,Delhi,2024-08-07,New,3.18,Biryani,225.15,UPI
13990,40,Female,Mumbai,2025-02-22,Regular,7.55,Chinese,547.44,Wallet
13991,42,Male,Bangalore,2025-01-13,New,1.2,Biryani,259.7,Credit Card
13992,25,Female,Hyderabad,2025-12-26,Regular,5.59,Desserts,576.39,UPI
13993,62,Male,Delhi,2026-07-18,Regular,7.43,Pizza,433.4,Debit Card
13994,39,Male,Chennai,2025-03-22,Regular,7.2,Biryani,673.4,Wallet
13995,21,Male,Hyderabad,2024-05-25,Regular,8.68,Pizza,686.86,Credit Card
13996,57,Male,Bangalore,2024-08-20,Regular,9.57,South Indian,451.93,Debit Card
13997,20,Male,Hyderabad,2025-01-05,VIP,17.0,Desserts,547.77,UPI
13998,46,Male,Chennai,2026-07-10,Regular,5.24,South Indian,389.87,Wallet
13999,58,Female,Hyderabad,2024-08-21,New,3.93,Burgers,192.18,UPI
14000,46,Female,Bangalore,2025-12-26,Regular,6.63,Indian,283.77,UPI
14001,51,Male,Chennai,2025-01-01,Regular,4.24,Indian,315.25,UPI
14002,51,Male,Chennai,2025-04-25,Regular,9.17,Chinese,639.04,UPI
14003,45,Male,Hyderabad,2025-07-26,Regular,9.97,Desserts,652.2,UPI
14004,30,Male,Chennai,2024-12-28,Regular,9.54,Burgers,489.68,Credit Card
14005,32,Male,Hyderabad,2025-08-12,Regular,9.16,Indian,402.9,Credit Card
14006,40,Female,Delhi,2025-05-25,Regular,9.96,Biryani,452.96,UPI
14007,61,Male,Chennai,2024-04-04,Regular,9.45,Pizza,641.33,UPI
14008,43,Male,Hyderabad,2026-04-21,Regular,8.13,Burgers,344.95,Wallet
14009,21,Male,Delhi,2024-08-03,Regular,5.0,Pizza,382.69,Wallet
14010,43,Male,Chennai,2025-12-25,New,3.13,Chinese,307.69,UPI
14011,57,Female,Delhi,2026-03-26,New,3.78,Desserts,152.49,Credit Card
14012,26,Male,Pune,2025-12-12,VIP,8.47,Biryani,647.78,UPI
14013,22,Male,Chennai,2026-05-13,New,1.89,Burgers,166.71,Wallet
14014,49,Female,Pune,2025-06-26,Regular,6.94,Biryani,540.28,Cash
14015,37,Male,Bangalore,2026-03-12,VIP,15.78,Biryani,1156.99,UPI
14016,28,Female,Bangalore,2026-05-04,New,1.99,Desserts,210.5,Debit Card
14017,32,Female,Hyderabad,2024-05-14,Regular,4.31,Biryani,577.56,UPI
14018,49,Male,Mumbai,2024-03-23,Regular,6.4,Chinese,313.91,UPI
14019,45,Female,Pune,2025-01-25,VIP,10.79,Desserts,1045.26,Credit Card
14020,39,Male,Pune,2024-02-16,New,3.38,South Indian,326.45,UPI
14021,58,Female,Bangalore,2025-01-26,Regular,6.37,Chinese,336.19,Debit Card
14022,34,Male,Pune,2025-12-18,VIP,18.23,Biryani,1470.81,Debit Card
14023,43,Male,Mumbai,2025-01-19,New,2.31,South Indian,327.15,Wallet
14024,61,Female,Delhi,2025-01-15,Regular,8.11,Burgers,388.08,UPI
14025,24,Female,Delhi,2024-03-17,Regular,6.51,Pizza,348.08,Credit Card
14026,59,Other,Mumbai,2024-09-15,New,2.81,Pizza,366.21,UPI
14027,43,Female,Pune,2025-08-26,VIP,16.46,Pizza,1311.59,UPI
14028,42,Male,Pune,2026-07-22,Regular,6.14,Chinese,422.42,Credit Card
14029,27,Male,Pune,2025-02-02,New,1.55,Burgers,172.9,Wallet
14030,62,Male,Hyderabad,2024-04-09,New,2.2,Burgers,193.83,UPI
14031,36,Male,Chennai,2025-05-15,New,1.21,South Indian,362.49,Cash
14032,28,Male,Mumbai,2025-01-17,New,2.79,Burgers,354.83,Debit Card
14033,30,Female,Mumbai,2025-12-07,Regular,9.15,Pizza,679.07,Debit Card
14034,25,Male,Mumbai,2024-07-10,New,1.14,Burgers,299.2,Cash
14035,57,Male,Mumbai,2025-08-02,Regular,5.32,South Indian,527.18,Credit Card
14036,21,Male,Mumbai,2026-06-19,VIP,9.93,Burgers,1335.12,UPI
14037,64,Female,Pune,2026-01-23,Regular,8.99,Burgers,330.07,Debit Card
14038,48,Female,Hyderabad,2025-08-24,New,1.82,Pizza,163.56,Wallet
14039,45,Female,Bangalore,2024-12-10,VIP,18.4,Burgers,1113.83,UPI
14040,28,Male,Pune,2024-01-10,New,1.89,Chinese,219.81,UPI
14041,60,Female,Pune,2024-09-20,VIP,18.25,Desserts,834.58,UPI
14042,18,Male,Chennai,2024-09-24,Regular,8.02,South Indian,656.16,UPI
14043,64,Female,Bangalore,2026-04-11,Regular,6.2,South Indian,421.31,Wallet
14044,55,Female,Mumbai,2025-09-21,Regular,9.28,South Indian,483.39,UPI
14045,41,Male,Bangalore,2026-01-31,Regular,8.8,Burgers,584.05,Wallet
14046,64,Female,Hyderabad,2025-07-24,Regular,9.56,Chinese,271.4,Wallet
14047,48,Female,Delhi,2024-07-13,Regular,5.89,Desserts,274.51,Wallet
14048,58,Male,Pune,2025-07-15,Regular,4.13,Biryani,345.25,UPI
14049,63,Female,Bangalore,2025-02-10,Regular,8.87,Biryani,315.89,Debit Card
14050,43,Male,Chennai,2024-10-22,VIP,10.73,South Indian,1244.49,Cash
14051,22,Male,Hyderabad,2026-06-08,Regular,6.8,Indian,530.35,UPI
14052,37,Male,Delhi,2024-04-06,VIP,9.4,Biryani,1160.97,UPI
14053,58,Male,Hyderabad,2025-04-06,Regular,5.3,Biryani,680.7,Wallet
14054,28,Female,Mumbai,2025-09-30,Regular,5.87,Pizza,448.41,Credit Card
14055,50,Male,Delhi,2026-01-27,New,2.97,Indian,208.13,Credit Card
14056,55,Female,Chennai,2024-03-27,New,3.53,Indian,243.42,Cash
14057,44,Male,Delhi,2024-03-17,Regular,6.77,South Indian,629.98,Debit Card
14058,51,Other,Chennai,2026-06-07,Regular,4.06,Desserts,531.18,UPI
14059,32,Female,Mumbai,2025-12-16,Regular,5.27,Desserts,372.92,UPI
14060,49,Female,Chennai,2025-04-27,Regular,9.0,Indian,658.83,UPI
14061,38,Male,Hyderabad,2024-05-25,Regular,6.48,Indian,330.28,UPI
14062,63,Male,Bangalore,2025-10-22,Regular,7.82,Biryani,269.64,UPI
14063,22,Male,Hyderabad,2024-04-20,New,3.77,Chinese,175.97,UPI
14064,23,Female,Pune,2025-10-02,Regular,7.9,Pizza,503.65,Wallet
14065,55,Female,Hyderabad,2026-02-03,New,2.11,Burgers,346.74,UPI
14066,39,Male,Delhi,2025-11-08,Regular,7.57,South Indian,551.9,Credit Card
14067,35,Male,Mumbai,2024-10-23,New,2.7,Biryani,295.97,Debit Card
14068,31,Female,Pune,2025-03-01,Regular,4.67,Biryani,630.05,Debit Card
14069,27,Male,Pune,2025-10-10,Regular,6.42,South Indian,376.96,Credit Card
14070,63,Female,Pune,2026-03-01,New,2.54,Indian,313.79,UPI
14071,30,Female,Bangalore,2024-11-29,Regular,9.01,Burgers,479.52,Wallet
14072,48,Female,Chennai,2025-06-06,VIP,15.25,Biryani,726.79,UPI
14073,47,Male,Delhi,2025-08-05,New,1.44,Burgers,392.04,Debit Card
14074,20,Male,Mumbai,2025-11-01,Regular,4.86,Burgers,439.51,Wallet
