payment_id,order_id,payment_method,transaction_amount,payment_status,transaction_timestamp,refund_amount
116456,96456,Credit Card,368.53,Success,2025-12-03 14:51:17,0.0
116457,96457,UPI,867.72,Success,2025-11-04 03:39:30,0.0
116458,96458,Credit Card,1875.71,Success,2025-08-19 14:41:52,0.0
116459,96459,Debit Card,912.47,Success,2026-06-24 07:24:03,0.0
116460,96460,Credit Card,593.22,Success,2025-12-16 01:25:47,0.0
116461,96461,Wallet,1007.33,Success,2026-04-12 18:52:09,0.0
116462,96462,UPI,1032.52,Success,2025-08-04 11:07:02,0.0
116463,96463,Credit Card,655.9,Failed,2026-02-12 03:31:44,0.0
116464,96464,UPI,1319.11,Success,2025-10-27 08:15:54,0.0
116465,96465,UPI,676.81,Success,2025-09-13 20:28:35,0.0
116466,96466,Credit Card,589.9,Success,2026-01-31 14:16:50,0.0
116467,96467,UPI,835.67,Success,2025-12-23 14:32:42,0.0
116468,96468,Wallet,262.27,Success,2025-10-20 13:42:49,0.0
116469,96469,Debit Card,500.09,Success,2025-10-22 08:44:43,0.0
116470,96470,UPI,862.87,Success,2026-04-05 04:05:13,0.0
116471,96471,UPI,456.1,Success,2026-07-22 06:04:57,0.0
116472,96472,UPI,550.73,Success,2025-08-13 00:53:40,0.0
116473,96473,Credit Card,1486.17,Success,2026-07-30 15:55:59,0.0
116474,96474,UPI,322.59,Success,2026-03-15 01:50:24,0.0
116475,96475,UPI,410.84,Success,2026-07-26 09:50:41,0.0
116476,96476,Credit Card,849.72,Success,2026-01-28 11:20:34,0.0
116477,96477,Credit Card,433.1,Failed,2025-12-01 21:36:54,0.0
116478,96478,Credit Card,1237.75,Success,2026-06-14 10:15:47,0.0
116479,96479,Wallet,1317.93,Success,2026-02-17 21:53:36,0.0
116480,96480,Credit Card,178.87,Success,2026-05-08 15:43:20,0.0
116481,96481,UPI,429.04,Refunded,2025-10-26 06:14:26,429.04
116482,96482,Wallet,381.14,Success,2025-10-20 02:45:03,0.0
116483,96483,Debit Card,355.97,Success,2025-09-24 12:49:57,0.0
116484,96484,Credit Card,397.32,Success,2026-04-14 19:26:09,0.0
116485,96485,Wallet,1735.78,Success,2026-07-28 20:17:39,0.0
116486,96486,Credit Card,850.91,Success,2026-06-23 01:36:50,0.0
116487,96487,Debit Card,906.15,Success,2025-10-27 11:02:17,0.0
116488,96488,Credit Card,786.57,Success,2025-08-06 18:41:49,0.0
116489,96489,Debit Card,495.41,Success,2026-06-27 23:27:14,0.0
116490,96490,UPI,531.21,Success,2025-08-22 17:26:41,0.0
116491,96491,Debit Card,425.47,Success,2026-02-22 02:58:28,0.0
116492,96492,Wallet,514.5,Success,2026-05-28 19:55:31,0.0
116493,96493,Credit Card,601.16,Success,2025-12-31 18:20:17,0.0
116494,96494,Credit Card,308.46,Failed,2026-06-08 06:11:25,0.0
116495,96495,UPI,853.5,Failed,2025-12-25 18:53:08,0.0
116496,96496,Credit Card,904.58,Success,2025-10-02 10:25:09,0.0
116497,96497,UPI,964.63,Success,2025-09-04 02:54:23,0.0
116498,96498,UPI,904.44,Success,2025-12-11 01:51:44,0.0
116499,96499,UPI,1017.09,Success,2026-06-28 06:02:39,0.0
116500,96500,Wallet,417.28,Success,2026-06-29 07:25:11,0.0
116501,96501,UPI,1104.32,Success,2026-05-28 22:03:50,0.0
116502,96502,Debit Card,907.46,Success,2025-09-27 22:58:14,0.0
116503,96503,UPI,444.8,Success,2026-07-29 05:06:16,0.0
116504,96504,Wallet,564.13,Success,2025-08-16 12:39:25,0.0
116505,96505,UPI,214.6,Failed,2026-07-19 23:08:09,0.0
116506,96506,Debit Card,739.56,Success,2026-04-10 03:15:38,0.0
116507,96507,Credit Card,174.79,Success,2026-05-28 14:46:59,0.0
116508,96508,UPI,792.1,Success,2025-09-30 23:39:48,0.0
116509,96509,Wallet,937.84,Success,2025-09-03 06:56:00,0.0
116510,96510,UPI,1281.34,Success,2025-11-07 15:00:45,0.0
116511,96511,Credit Card,772.18,Success,2026-02-11 00:07:46,0.0
116512,96512,Cash,1451.12,Success,2025-11-04 01:11:06,0.0
116513,96513,UPI,780.35,Failed,2025-12-11 12:27:15,0.0
116514,96514,Wallet,274.56,Success,2025-10-29 14:36:01,0.0
116515,96515,Credit Card,640.09,Success,2025-09-06 10:21:08,0.0
116516,96516,UPI,512.83,Refunded,2026-04-02 00:48:45,512.83
116517,96517,Credit Card,751.6,Success,2025-11-08 17:49:00,0.0
116518,96518,Wallet,589.6,Success,2026-06-29 01:12:18,0.0
116519,96519,Cash,222.0,Success,2025-11-25 06:30:44,0.0
116520,96520,Debit Card,334.26,Success,2026-06-25 20:43:52,0.0
116521,96521,Credit Card,199.86,Success,2026-06-18 20:11:31,0.0
116522,96522,Credit Card,731.61,Success,2026-07-14 18:05:54,0.0
116523,96523,Cash,389.49,Success,2025-10-10 05:32:48,0.0
116524,96524,Credit Card,756.63,Success,2025-09-25 22:00:46,0.0
116525,96525,Debit Card,953.38,Success,2026-06-24 12:02:39,0.0
116526,96526,Wallet,427.9,Success,2026-07-06 23:41:44,0.0
116527,96527,Debit Card,555.63,Success,2026-06-29 00:27:20,0.0
116528,96528,UPI,899.2,Success,2026-07-16 02:31:31,0.0
116529,96529,Cash,975.31,Refunded,2025-09-12 21:13:11,975.31
116530,96530,Credit Card,1205.88,Success,2025-12-19 19:22:38,0.0
116531,96531,UPI,1288.97,Success,2026-05-11 19:48:18,0.0
116532,96532,Wallet,265.61,Success,2026-02-26 07:43:50,0.0
116533,96533,Credit Card,1033.77,Success,2026-01-12 10:44:29,0.0
116534,96534,Wallet,251.25,Success,2025-08-07 17:17:52,0.0
116535,96535,UPI,895.64,Success,2026-07-22 17:24:20,0.0
116536,96536,UPI,1136.81,Failed,2025-09-28 04:53:57,0.0
116537,96537,Debit Card,378.65,Refunded,2025-08-09 15:11:01,378.65
116538,96538,UPI,172.42,Success,2026-02-25 11:20:21,0.0
116539,96539,UPI,241.36,Success,2025-10-05 05:09:23,0.0
116540,96540,Debit Card,576.19,Success,2025-08-28 19:53:23,0.0
116541,96541,Debit Card,632.64,Success,2026-03-22 02:05:14,0.0
116542,96542,UPI,285.09,Success,2025-09-25 16:44:23,0.0
116543,96543,Credit Card,455.53,Success,2026-01-02 10:14:33,0.0
116544,96544,Debit Card,642.63,Success,2025-08-03 23:40:48,0.0
116545,96545,Debit Card,1051.09,Success,2026-05-01 19:44:46,0.0
116546,96546,Wallet,1573.78,Success,2026-04-26 22:53:50,0.0
116547,96547,UPI,661.87,Success,2026-06-08 22:14:34,0.0
116548,96548,Credit Card,1318.18,Success,2026-03-04 11:54:08,0.0
116549,96549,Cash,570.88,Success,2026-03-01 15:57:35,0.0
116550,96550,UPI,765.04,Failed,2026-06-25 03:05:42,0.0
116551,96551,UPI,823.48,Refunded,2026-05-07 02:22:31,823.48
116552,96552,Wallet,638.67,Success,2026-03-04 06:50:36,0.0
116553,96553,UPI,2248.19,Success,2026-06-16 22:41:39,0.0
116554,96554,Wallet,762.95,Success,2026-05-21 12:04:52,0.0
116555,96555,UPI,856.84,Success,2026-07-08 11:39:24,0.0
116556,96556,Credit Card,877.24,Success,2026-07-10 13:26:25,0.0
116557,96557,Debit Card,1313.36,Success,2026-05-22 21:03:26,0.0
116558,96558,Credit Card,114.68,Success,2025-10-02 05:17:57,0.0
116559,96559,Credit Card,637.42,Success,2025-12-07 06:02:24,0.0
116560,96560,Credit Card,708.84,Success,2025-11-13 03:55:02,0.0
116561,96561,Debit Card,651.19,Success,2025-12-05 13:10:31,0.0
116562,96562,UPI,232.88,Success,2026-06-05 22:45:24,0.0
116563,96563,Credit Card,733.36,Success,2025-12-28 10:43:16,0.0
116564,96564,Credit Card,1391.27,Success,2026-04-20 21:07:26,0.0
116565,96565,Debit Card,324.15,Success,2025-12-11 19:45:16,0.0
116566,96566,UPI,897.33,Success,2025-12-19 21:25:21,0.0
116567,96567,Credit Card,1091.16,Success,2025-11-30 06:59:24,0.0
116568,96568,Credit Card,864.6,Refunded,2025-11-20 06:02:22,864.6
116569,96569,UPI,1327.66,Success,2026-03-28 21:37:56,0.0
116570,96570,UPI,941.16,Success,2025-08-26 04:57:08,0.0
116571,96571,Credit Card,428.58,Success,2026-01-28 09:42:33,0.0
116572,96572,UPI,379.11,Success,2026-06-17 16:14:44,0.0
116573,96573,UPI,1556.66,Success,2025-10-11 07:04:28,0.0
116574,96574,UPI,1064.14,Success,2025-08-19 03:24:12,0.0
116575,96575,Wallet,699.93,Success,2025-10-26 09:56:45,0.0
116576,96576,UPI,897.47,Success,2026-06-26 16:55:38,0.0
116577,96577,UPI,1118.64,Success,2026-06-22 09:38:17,0.0
116578,96578,Cash,261.77,Success,2026-06-19 04:07:36,0.0
116579,96579,Wallet,554.85,Success,2026-02-08 07:48:05,0.0
116580,96580,Cash,296.96,Success,2025-08-17 07:40:03,0.0
116581,96581,UPI,216.81,Success,2025-08-31 06:54:09,0.0
116582,96582,UPI,1614.36,Success,2026-03-03 03:01:36,0.0
116583,96583,Cash,845.21,Success,2026-03-11 04:08:23,0.0
116584,96584,Cash,649.96,Success,2026-02-16 12:07:10,0.0
116585,96585,Credit Card,1181.31,Success,2025-11-08 11:51:12,0.0
116586,96586,UPI,835.45,Success,2025-10-19 05:43:19,0.0
116587,96587,UPI,539.57,Success,2025-10-03 10:23:30,0.0
116588,96588,Debit Card,838.03,Success,2026-01-25 06:53:11,0.0
116589,96589,UPI,1236.04,Success,2026-03-21 10:02:21,0.0
116590,96590,Credit Card,729.03,Success,2025-11-27 03:45:31,0.0
116591,96591,Credit Card,796.32,Success,2026-01-14 00:56:39,0.0
116592,96592,UPI,486.94,Success,2025-09-20 23:25:13,0.0
116593,96593,UPI,452.78,Success,2026-02-20 20:36:12,0.0
116594,96594,Wallet,800.81,Success,2026-02-24 07:57:48,0.0
116595,96595,Debit Card,714.53,Success,2026-05-01 16:49:02,0.0
116596,96596,Credit Card,343.67,Success,2026-06-18 20:30:04,0.0
116597,96597,UPI,806.47,Success,2025-11-03 06:23:40,0.0
116598,96598,UPI,398.56,Success,2026-04-02 10:24:19,0.0
116599,96599,Cash,1088.37,Success,2026-05-18 10:42:27,0.0
116600,96600,Wallet,340.68,Success,2026-04-04 19:47:22,0.0
116601,96601,Cash,1233.36,Success,2026-06-08 05:00:01,0.0
116602,96602,Debit Card,1152.39,Success,2025-08-18 22:17:41,0.0
116603,96603,UPI,840.98,Success,2025-10-02 05:27:59,0.0
116604,96604,Debit Card,1807.71,Success,2026-06-29 03:40:38,0.0
116605,96605,Wallet,718.03,Success,2026-07-30 07:29:14,0.0
116606,96606,UPI,270.5,Success,2025-11-01 12:36:21,0.0
116607,96607,UPI,481.95,Success,2026-01-20 13:24:46,0.0
116608,96608,Credit Card,288.14,Success,2026-02-18 10:55:24,0.0
116609,96609,UPI,342.96,Refunded,2026-07-21 13:46:13,342.96
116610,96610,UPI,462.75,Success,2026-07-03 15:53:52,0.0
116611,96611,UPI,201.69,Success,2026-07-06 05:12:58,0.0
116612,96612,UPI,1911.58,Success,2026-07-18 13:23:05,0.0
116613,96613,Debit Card,507.22,Success,2026-03-30 15:23:51,0.0
116614,96614,UPI,1806.37,Success,2026-04-22 12:36:13,0.0
116615,96615,Debit Card,616.25,Success,2025-09-09 10:12:36,0.0
116616,96616,Wallet,1678.7,Success,2026-05-16 00:47:31,0.0
116617,96617,Wallet,1098.27,Success,2025-12-22 13:33:17,0.0
116618,96618,Debit Card,910.28,Success,2026-05-01 04:11:20,0.0
116619,96619,Credit Card,1101.0,Success,2025-09-16 12:42:53,0.0
116620,96620,Debit Card,609.63,Success,2025-11-01 22:57:11,0.0
116621,96621,UPI,307.91,Success,2025-08-30 20:37:00,0.0
116622,96622,Debit Card,500.58,Success,2025-12-07 14:05:07,0.0
116623,96623,Cash,591.43,Success,2025-12-31 13:50:04,0.0
116624,96624,Debit Card,973.41,Success,2026-07-17 15:02:34,0.0
116625,96625,Wallet,1211.13,Success,2026-07-22 08:33:16,0.0
116626,96626,Credit Card,561.92,Success,2025-08-11 03:58:35,0.0
116627,96627,Wallet,1081.93,Success,2025-08-06 00:56:44,0.0
116628,96628,Wallet,880.43,Failed,2025-10-01 02:04:08,0.0
116629,96629,Wallet,1293.73,Success,2025-11-14 00:50:19,0.0
116630,96630,Credit Card,841.47,Success,2025-08-09 22:24:35,0.0
116631,96631,Credit Card,594.36,Success,2025-11-20 20:26:23,0.0
116632,96632,Wallet,231.07,Success,2025-12-12 16:22:37,0.0
116633,96633,UPI,193.65,Success,2025-10-01 23:02:18,0.0
116634,96634,UPI,810.08,Success,2025-09-26 17:50:27,0.0
116635,96635,Wallet,1097.69,Success,2025-11-15 10:24:21,0.0
116636,96636,Debit Card,235.63,Success,2026-02-07 20:04:24,0.0
116637,96637,UPI,646.82,Refunded,2026-03-15 12:53:03,646.82
116638,96638,Debit Card,783.2,Success,2025-12-13 13:09:31,0.0
116639,96639,Debit Card,824.0,Success,2026-05-16 07:39:38,0.0
116640,96640,UPI,811.78,Success,2026-03-08 15:17:17,0.0
116641,96641,UPI,1597.69,Success,2026-07-10 01:19:10,0.0
116642,96642,Cash,319.94,Success,2026-04-30 08:18:57,0.0
116643,96643,Credit Card,1133.56,Success,2026-04-05 00:59:59,0.0
116644,96644,UPI,530.91,Success,2025-10-25 15:04:51,0.0
116645,96645,Wallet,434.67,Success,2025-11-03 22:21:55,0.0
116646,96646,UPI,1326.16,Success,2026-04-13 06:35:27,0.0
116647,96647,UPI,272.95,Success,2026-03-30 16:41:13,0.0
116648,96648,Cash,492.99,Success,2025-12-28 15:32:59,0.0
116649,96649,UPI,1061.79,Success,2025-10-27 00:51:54,0.0
116650,96650,Credit Card,836.12,Success,2026-07-21 07:56:00,0.0
116651,96651,Wallet,1140.96,Success,2025-10-05 11:16:06,0.0
116652,96652,UPI,248.92,Success,2025-08-04 13:08:35,0.0
116653,96653,UPI,1338.82,Success,2025-10-06 02:09:45,0.0
116654,96654,Wallet,523.4,Success,2025-08-23 15:20:44,0.0
116655,96655,UPI,346.88,Success,2026-02-10 14:59:59,0.0
116656,96656,UPI,767.42,Failed,2026-06-27 18:47:55,0.0
116657,96657,UPI,993.22,Success,2025-09-24 14:26:51,0.0
116658,96658,Credit Card,1260.04,Success,2026-06-04 07:26:57,0.0
116659,96659,Credit Card,485.62,Success,2026-07-01 05:41:02,0.0
116660,96660,Debit Card,1379.43,Success,2025-11-14 20:33:31,0.0
116661,96661,Credit Card,424.67,Success,2025-09-12 21:31:25,0.0
116662,96662,Credit Card,499.07,Success,2026-03-20 15:15:04,0.0
116663,96663,Wallet,405.89,Success,2025-08-04 15:25:50,0.0
116664,96664,Debit Card,255.27,Success,2025-09-18 00:20:52,0.0
116665,96665,UPI,467.59,Success,2026-07-17 08:51:50,0.0
116666,96666,Credit Card,1385.12,Success,2026-02-13 20:00:13,0.0
116667,96667,Wallet,956.55,Success,2026-05-01 18:41:34,0.0
116668,96668,Debit Card,2631.87,Success,2026-02-02 12:40:39,0.0
116669,96669,Credit Card,1869.18,Success,2026-04-15 19:34:33,0.0
116670,96670,Wallet,363.05,Success,2025-11-26 22:32:37,0.0
116671,96671,Credit Card,282.32,Success,2025-11-24 00:49:41,0.0
116672,96672,Credit Card,1430.32,Success,2026-01-31 17:16:11,0.0
116673,96673,Debit Card,1163.73,Success,2025-08-23 08:31:50,0.0
116674,96674,Debit Card,723.41,Success,2025-08-14 01:07:30,0.0
116675,96675,UPI,1348.92,Success,2025-12-28 01:33:57,0.0
116676,96676,UPI,1771.54,Success,2025-11-17 08:04:50,0.0
116677,96677,Wallet,1099.2,Success,2025-08-28 08:00:02,0.0
116678,96678,Credit Card,740.48,Success,2025-12-04 04:32:32,0.0
116679,96679,UPI,353.53,Success,2025-10-25 22:08:15,0.0
116680,96680,Debit Card,1244.59,Success,2026-05-08 05:01:13,0.0
116681,96681,UPI,502.74,Success,2025-08-01 01:22:39,0.0
116682,96682,Cash,910.65,Success,2026-04-19 01:06:07,0.0
116683,96683,Credit Card,689.88,Success,2025-12-17 21:25:46,0.0
116684,96684,Debit Card,782.35,Success,2025-12-22 07:26:33,0.0
116685,96685,UPI,274.69,Success,2026-01-17 18:53:40,0.0
116686,96686,UPI,532.77,Success,2026-05-29 07:30:20,0.0
116687,96687,Cash,567.29,Success,2025-08-17 20:00:02,0.0
116688,96688,UPI,316.81,Success,2025-10-10 22:38:19,0.0
116689,96689,Credit Card,977.07,Success,2025-09-13 03:35:20,0.0
116690,96690,Credit Card,692.86,Success,2026-06-26 03:32:45,0.0
116691,96691,UPI,928.75,Failed,2025-08-03 21:17:04,0.0
116692,96692,Wallet,1053.42,Success,2026-05-15 09:58:28,0.0
116693,96693,UPI,1665.83,Success,2026-06-12 00:04:36,0.0
116694,96694,UPI,243.44,Success,2026-06-04 02:58:06,0.0
116695,96695,UPI,1660.32,Success,2026-04-02 07:23:14,0.0
116696,96696,UPI,653.26,Refunded,2026-02-09 05:53:55,653.26
116697,96697,UPI,346.73,Success,2025-08-23 12:31:01,0.0
116698,96698,Debit Card,700.9,Success,2025-10-10 06:38:49,0.0
116699,96699,Credit Card,1024.9,Success,2026-06-30 15:20:11,0.0
116700,96700,UPI,645.12,Success,2025-11-25 19:58:51,0.0
116701,96701,UPI,481.74,Success,2026-01-26 09:51:40,0.0
116702,96702,UPI,843.18,Success,2026-04-18 07:06:10,0.0
116703,96703,UPI,291.31,Refunded,2026-03-21 22:45:26,291.31
116704,96704,UPI,410.81,Success,2025-11-23 05:38:50,0.0
116705,96705,Cash,390.64,Success,2025-12-26 04:55:45,0.0
116706,96706,UPI,789.07,Success,2026-05-27 22:51:20,0.0
116707,96707,Wallet,501.0,Refunded,2026-01-29 05:12:28,501.0
116708,96708,UPI,564.24,Success,2025-11-28 05:24:23,0.0
116709,96709,Credit Card,2288.89,Success,2026-05-10 23:36:19,0.0
116710,96710,Debit Card,555.56,Success,2026-03-20 23:53:58,0.0
116711,96711,UPI,295.73,Success,2026-05-02 01:14:12,0.0
116712,96712,UPI,309.47,Success,2026-07-24 13:54:21,0.0
116713,96713,Cash,527.52,Success,2026-04-15 02:10:29,0.0
116714,96714,Wallet,1449.89,Success,2026-04-16 05:11:03,0.0
116715,96715,UPI,1025.46,Success,2025-08-20 21:31:54,0.0
116716,96716,Debit Card,239.61,Success,2026-02-05 19:09:37,0.0
116717,96717,Wallet,703.35,Success,2025-08-21 01:34:40,0.0
116718,96718,Wallet,583.59,Success,2025-09-10 02:23:04,0.0
116719,96719,UPI,431.14,Success,2025-11-03 08:10:32,0.0
116720,96720,Credit Card,394.89,Success,2026-05-15 12:50:03,0.0
116721,96721,UPI,2349.94,Success,2025-10-20 17:45:11,0.0
116722,96722,UPI,908.85,Success,2026-01-09 22:29:02,0.0
116723,96723,Debit Card,495.86,Success,2026-05-18 12:19:36,0.0
116724,96724,UPI,1473.68,Success,2026-02-16 23:52:23,0.0
116725,96725,UPI,603.05,Success,2025-12-23 23:06:34,0.0
116726,96726,UPI,193.69,Success,2025-10-27 16:04:44,0.0
116727,96727,UPI,934.61,Success,2025-09-08 17:12:05,0.0
116728,96728,Debit Card,958.5,Success,2026-07-24 15:10:32,0.0
116729,96729,UPI,682.29,Success,2026-02-28 13:45:16,0.0
116730,96730,UPI,594.82,Success,2026-07-22 20:50:35,0.0
116731,96731,Wallet,634.62,Refunded,2025-10-17 23:42:47,634.62
116732,96732,Debit Card,534.2,Success,2025-08-19 03:33:52,0.0
116733,96733,UPI,1353.72,Success,2026-04-26 13:11:13,0.0
116734,96734,Wallet,453.38,Success,2026-01-23 14:39:47,0.0
116735,96735,Credit Card,468.24,Success,2025-09-12 19:00:19,0.0
116736,96736,UPI,614.48,Success,2025-10-21 22:14:00,0.0
116737,96737,Wallet,272.29,Success,2025-08-30 12:57:36,0.0
116738,96738,UPI,1293.59,Success,2026-04-16 20:41:08,0.0
116739,96739,Wallet,226.06,Success,2026-01-01 09:07:20,0.0
116740,96740,Credit Card,1365.83,Success,2025-08-16 00:43:39,0.0
116741,96741,Credit Card,464.7,Success,2026-04-12 12:53:23,0.0
116742,96742,Debit Card,617.46,Success,2026-07-11 07:51:24,0.0
116743,96743,Credit Card,335.6,Refunded,2025-09-10 02:03:47,335.6
116744,96744,Cash,1023.17,Success,2025-11-18 20:58:27,0.0
116745,96745,Credit Card,1068.67,Success,2026-04-15 14:51:11,0.0
116746,96746,UPI,837.48,Success,2025-08-29 19:28:02,0.0
116747,96747,Credit Card,883.74,Success,2026-03-31 21:48:53,0.0
116748,96748,UPI,275.85,Success,2026-03-23 07:18:03,0.0
116749,96749,Credit Card,991.99,Success,2025-08-25 19:00:17,0.0
116750,96750,Wallet,235.98,Failed,2025-09-22 11:22:33,0.0
116751,96751,UPI,955.49,Success,2025-09-22 09:35:18,0.0
116752,96752,UPI,589.07,Success,2026-02-03 06:04:04,0.0
116753,96753,Credit Card,310.4,Success,2026-06-17 18:56:40,0.0
116754,96754,UPI,776.14,Success,2026-03-15 06:49:29,0.0
116755,96755,Wallet,218.75,Success,2025-10-16 22:03:15,0.0
116756,96756,UPI,282.14,Success,2025-09-01 06:53:25,0.0
116757,96757,UPI,410.06,Success,2025-12-06 19:21:44,0.0
116758,96758,UPI,430.93,Success,2025-09-10 08:49:15,0.0
116759,96759,UPI,690.67,Success,2025-11-09 23:16:50,0.0
116760,96760,UPI,200.35,Success,2026-07-11 01:09:29,0.0
116761,96761,Debit Card,586.63,Success,2026-01-31 17:45:22,0.0
116762,96762,UPI,318.94,Success,2026-04-18 00:52:29,0.0
116763,96763,UPI,660.38,Success,2026-04-25 18:22:02,0.0
116764,96764,Wallet,600.21,Success,2026-07-17 03:20:26,0.0
116765,96765,Credit Card,441.96,Failed,2026-01-23 09:38:57,0.0
116766,96766,UPI,427.63,Success,2025-08-20 04:26:39,0.0
116767,96767,Credit Card,636.36,Success,2026-02-11 16:05:44,0.0
116768,96768,UPI,575.13,Success,2025-12-08 20:14:53,0.0
116769,96769,UPI,303.99,Success,2026-01-07 15:04:41,0.0
116770,96770,UPI,1281.08,Success,2026-01-06 11:44:05,0.0
116771,96771,Wallet,747.15,Success,2026-07-16 22:06:24,0.0
116772,96772,Debit Card,344.1,Success,2026-01-11 16:41:11,0.0
116773,96773,Debit Card,611.62,Success,2026-05-16 10:27:41,0.0
116774,96774,UPI,335.02,Success,2025-10-20 01:00:51,0.0
116775,96775,UPI,545.86,Success,2025-11-07 19:23:58,0.0
116776,96776,UPI,510.37,Success,2026-01-16 21:15:39,0.0
116777,96777,Credit Card,877.82,Success,2025-08-27 16:07:28,0.0
116778,96778,UPI,517.58,Success,2025-10-14 04:14:05,0.0
116779,96779,Cash,754.52,Success,2025-10-27 07:25:27,0.0
116780,96780,Wallet,407.89,Success,2025-11-29 09:19:03,0.0
116781,96781,Wallet,764.31,Success,2025-08-17 12:36:06,0.0
116782,96782,Debit Card,1718.05,Success,2026-02-26 09:34:50,0.0
116783,96783,Debit Card,586.16,Success,2025-10-10 05:14:03,0.0
116784,96784,UPI,941.2,Success,2026-03-21 09:25:03,0.0
116785,96785,Cash,299.52,Success,2025-08-27 18:01:31,0.0
116786,96786,UPI,738.33,Success,2025-08-18 18:37:46,0.0
116787,96787,Credit Card,619.63,Success,2025-12-03 16:15:54,0.0
116788,96788,UPI,495.67,Success,2025-10-21 22:09:31,0.0
116789,96789,UPI,582.59,Success,2026-06-08 21:49:30,0.0
116790,96790,UPI,787.3,Success,2025-09-23 04:04:38,0.0
116791,96791,UPI,392.32,Success,2025-09-09 11:00:53,0.0
116792,96792,Cash,670.77,Success,2026-01-19 17:18:51,0.0
116793,96793,Credit Card,480.81,Success,2025-10-15 11:29:08,0.0
116794,96794,Debit Card,350.56,Success,2026-02-08 09:32:01,0.0
116795,96795,Credit Card,449.86,Success,2026-01-07 11:01:05,0.0
116796,96796,UPI,528.65,Success,2025-08-17 12:26:05,0.0
116797,96797,Credit Card,1122.77,Success,2026-07-22 04:49:48,0.0
116798,96798,Debit Card,262.11,Success,2026-04-05 02:39:22,0.0
116799,96799,Credit Card,642.52,Success,2026-01-30 06:50:45,0.0
116800,96800,Credit Card,436.89,Success,2025-12-24 16:00:47,0.0
116801,96801,UPI,822.68,Success,2025-09-08 08:26:33,0.0
116802,96802,Credit Card,732.01,Success,2025-11-02 05:56:48,0.0
116803,96803,UPI,405.0,Failed,2026-06-24 12:13:40,0.0
116804,96804,UPI,294.33,Success,2026-04-22 00:48:22,0.0
116805,96805,UPI,461.45,Success,2025-08-05 06:40:45,0.0
116806,96806,Wallet,880.63,Success,2025-10-28 00:18:16,0.0
116807,96807,Credit Card,535.84,Success,2026-04-25 07:55:08,0.0
116808,96808,UPI,513.12,Success,2025-12-28 05:04:15,0.0
116809,96809,Debit Card,1272.88,Success,2026-07-01 15:28:49,0.0
116810,96810,UPI,646.03,Success,2026-01-20 20:21:50,0.0
116811,96811,Credit Card,1177.78,Success,2025-08-09 14:13:42,0.0
116812,96812,UPI,780.2,Success,2025-09-15 11:19:05,0.0
116813,96813,Cash,1267.18,Success,2026-01-07 07:57:37,0.0
116814,96814,UPI,819.85,Success,2025-08-28 17:10:19,0.0
116815,96815,Credit Card,1427.34,Success,2026-06-16 04:01:15,0.0
116816,96816,Wallet,356.84,Success,2026-01-12 13:24:37,0.0
116817,96817,Debit Card,391.92,Success,2026-06-14 05:05:33,0.0
116818,96818,Wallet,791.32,Success,2025-12-09 09:34:55,0.0
116819,96819,Debit Card,2243.55,Success,2026-01-12 03:26:49,0.0
116820,96820,UPI,470.86,Success,2025-09-09 00:44:11,0.0
116821,96821,Credit Card,1114.06,Success,2026-01-20 01:47:05,0.0
116822,96822,UPI,832.64,Success,2025-11-17 05:38:32,0.0
116823,96823,UPI,987.21,Success,2026-01-02 08:10:41,0.0
116824,96824,Debit Card,946.82,Success,2026-04-01 08:47:36,0.0
116825,96825,UPI,427.43,Success,2025-11-09 05:40:29,0.0
116826,96826,Debit Card,736.96,Success,2026-03-22 06:31:17,0.0
116827,96827,UPI,1355.4,Success,2025-12-10 17:10:08,0.0
116828,96828,Credit Card,485.13,Success,2026-02-10 02:44:39,0.0
116829,96829,Credit Card,1570.28,Success,2025-11-10 16:21:01,0.0
116830,96830,UPI,403.48,Success,2026-06-02 21:09:11,0.0
116831,96831,UPI,990.8,Success,2026-01-30 17:39:56,0.0
116832,96832,Credit Card,547.71,Success,2025-08-13 12:48:59,0.0
116833,96833,Wallet,595.59,Success,2026-03-25 17:53:09,0.0
116834,96834,Credit Card,659.32,Success,2026-03-20 06:47:50,0.0
116835,96835,Wallet,531.8,Success,2025-08-30 07:04:58,0.0
116836,96836,Debit Card,1128.6,Success,2026-04-10 19:44:24,0.0
116837,96837,Credit Card,1243.1,Success,2026-01-20 17:44:35,0.0
116838,96838,UPI,1121.94,Success,2026-05-14 19:28:44,0.0
116839,96839,Credit Card,373.6,Success,2026-06-08 21:48:08,0.0
116840,96840,Debit Card,1393.03,Success,2026-04-20 04:42:13,0.0
116841,96841,Debit Card,338.53,Success,2026-03-17 11:17:59,0.0
116842,96842,Credit Card,348.24,Success,2025-10-15 14:11:18,0.0
116843,96843,UPI,521.64,Success,2025-12-28 11:37:15,0.0
116844,96844,Debit Card,1411.69,Success,2026-06-09 21:38:38,0.0
116845,96845,Credit Card,1427.12,Success,2025-10-31 11:36:53,0.0
116846,96846,Credit Card,2082.53,Success,2026-07-21 22:45:32,0.0
116847,96847,Credit Card,825.44,Success,2026-05-11 08:45:19,0.0
116848,96848,Debit Card,209.57,Success,2025-10-10 10:35:29,0.0
116849,96849,Debit Card,1013.76,Success,2025-11-07 06:51:19,0.0
116850,96850,UPI,308.78,Success,2025-08-15 18:28:16,0.0
