review_id,order_id,customer_id,restaurant_id,rating,review_text,review_timestamp
110770,84941,13062,20406,3,Order was fine,2026-07-02 18:22:06
110771,84942,12522,20212,3,It was an okay meal,2026-03-18 23:26:05
110772,84943,11177,20243,5,The food arrived hot and fresh,2026-05-08 19:49:29
110773,84944,10566,20188,1,Poor packaging and bad experience,2026-03-05 11:33:49
110774,84945,12690,20473,2,Food quality was poor,2025-09-23 02:04:52
110775,84946,14129,20024,3,It was an okay meal,2025-10-16 17:03:48
110776,84948,11765,20301,5,Amazing food and fast delivery,2025-10-01 18:10:09
110777,84949,10443,20376,5,Very good food and packaging,2026-07-21 16:12:48
110778,84950,11152,20061,5,Very good food and packaging,2026-04-03 23:27:00
110779,84951,10341,20309,4,Really enjoyed the meal,2026-04-06 06:34:17
110780,84952,10952,20372,5,Very satisfied with my order,2025-10-08 14:19:06
110781,84953,10262,20067,5,Very good food and packaging,2026-07-04 08:50:12
110782,84954,12614,20022,5,Fast delivery and good quality food,2026-03-27 02:03:57
110783,84955,11378,20246,4,Excellent service and quick delivery,2026-04-09 17:09:25
110784,84956,10627,20267,1,Delivery was extremely slow,2025-11-23 07:33:49
110785,84957,13247,20291,4,Food was fresh and tasty,2026-02-08 03:44:56
110786,84958,14346,20444,5,Fast delivery and good quality food,2026-05-19 16:21:25
110787,84959,10892,20332,5,"Great restaurant, would order again",2026-04-16 19:09:57
110788,84960,13632,20498,3,Food was okay,2026-07-02 00:15:39
110789,84961,13971,20320,4,Very good food and packaging,2026-04-06 09:59:17
110790,84962,13407,20317,3,The food was decent,2026-01-24 21:24:28
110791,84963,10799,20211,5,Amazing food and fast delivery,2026-01-27 04:10:37
110792,84964,11943,20137,4,"Great restaurant, would order again",2025-08-18 12:33:37
110793,84965,10208,20220,4,Food was fresh and tasty,2026-02-19 20:08:17
110794,84967,13563,20337,4,Fast delivery and good quality food,2025-12-31 23:08:56
110795,84968,13249,20484,1,Food was not fresh,2025-08-10 03:26:59
110796,84969,10349,20233,3,It was an okay meal,2026-04-04 20:44:53
110797,84971,11097,20383,5,Amazing food and fast delivery,2025-08-12 16:48:38
110798,84972,13072,20493,3,It was an okay meal,2025-08-17 22:21:53
110799,84973,13616,20423,5,Great experience and delicious food,2026-04-11 10:37:14
110800,84975,12836,20269,4,Very good food and packaging,2025-09-15 18:46:07
110801,84976,12796,20191,2,Food quality was poor,2026-06-03 19:45:24
110802,84977,14412,20292,1,Food quality was poor,2025-12-17 02:06:09
110803,84978,11675,20316,4,Very good food and packaging,2026-08-02 00:15:38
110804,84979,11186,20009,5,Great experience and delicious food,2026-04-08 16:11:26
110805,84980,14192,20244,5,Excellent service and quick delivery,2026-03-26 23:53:49
110806,84981,12225,20300,2,Food was not fresh,2026-04-28 22:40:28
110807,84982,14929,20232,5,Excellent service and quick delivery,2026-01-24 14:20:05
110808,84983,11447,20390,5,Great experience and delicious food,2025-10-16 12:07:10
110809,84984,13168,20494,4,Excellent service and quick delivery,2026-07-19 11:05:43
110810,84985,11988,20339,3,Food quality was average,2026-02-08 00:46:07
110811,84986,11943,20152,3,Overall an average experience,2025-12-07 16:15:53
110812,84987,12301,20035,4,Very good food and packaging,2026-02-23 15:12:32
110813,84988,13033,20165,5,Excellent service and quick delivery,2025-12-24 17:18:13
110814,84989,12212,20430,1,Food quality was poor,2026-05-15 22:53:14
110815,84990,12100,20170,3,It was an okay meal,2025-12-22 02:44:50
110816,84991,11148,20030,1,Order was delayed significantly,2025-12-18 19:46:38
110817,84992,13987,20204,3,Food was okay,2025-09-27 14:22:14
110818,84993,12511,20086,4,Fast delivery and good quality food,2025-10-28 04:44:40
110819,84994,12208,20112,1,The food was cold when it arrived,2025-10-03 07:35:22
110820,84995,10673,20210,5,The food arrived hot and fresh,2025-10-30 16:31:24
110821,84996,14924,20151,3,Overall an average experience,2025-12-31 16:31:02
110822,84997,10453,20088,5,Amazing food and fast delivery,2026-07-21 02:50:54
110823,84998,13823,20396,5,Great experience and delicious food,2026-07-20 23:21:15
110824,84999,11414,20210,5,Amazing food and fast delivery,2026-06-14 02:23:02
110825,85001,10641,20249,2,The food was cold when it arrived,2026-06-30 00:16:17
110826,85002,12293,20080,4,The food arrived hot and fresh,2025-08-19 21:27:53
110827,85003,11387,20325,4,The food arrived hot and fresh,2025-11-13 02:11:13
110828,85004,11174,20238,4,Really enjoyed the meal,2026-04-13 00:41:20
110829,85006,14540,20120,5,Very good food and packaging,2025-10-20 12:36:20
110830,85007,13325,20071,5,"Great restaurant, would order again",2026-07-27 10:50:06
110831,85008,10439,20152,5,Really enjoyed the meal,2025-11-17 07:10:22
110832,85009,13778,20095,3,Food was okay,2026-02-17 19:18:47
110833,85010,11070,20381,4,"Great restaurant, would order again",2025-09-27 02:31:09
110834,85011,10434,20135,3,Nothing special but acceptable,2026-01-20 19:43:05
110835,85012,12586,20243,5,The food arrived hot and fresh,2026-02-18 00:24:47
110836,85013,13833,20453,3,Food was okay,2025-11-24 21:49:23
110837,85014,11796,20123,4,Really enjoyed the meal,2025-09-09 14:51:34
110838,85015,12403,20377,5,Great experience and delicious food,2025-09-02 20:14:09
110839,85016,14277,20477,2,Delivery was extremely slow,2026-01-13 00:49:47
110840,85017,14125,20212,5,Food was fresh and tasty,2026-07-25 15:28:30
110841,85018,12007,20357,2,Very disappointing experience,2025-12-27 19:10:58
110842,85019,11208,20434,4,The food arrived hot and fresh,2025-12-28 09:52:59
110843,85020,10103,20192,5,Very satisfied with my order,2026-07-16 13:57:00
110844,85021,12757,20261,5,The food arrived hot and fresh,2025-12-18 11:47:14
110845,85022,13604,20214,5,Great experience and delicious food,2026-03-05 11:44:57
110846,85023,14035,20039,3,Nothing special but acceptable,2026-03-29 01:47:58
110847,85024,14091,20186,1,Poor packaging and bad experience,2025-09-22 23:27:51
110848,85025,13494,20076,4,Really enjoyed the meal,2025-09-09 05:18:14
110849,85026,14452,20490,4,Really enjoyed the meal,2026-03-02 11:52:08
110850,85028,13728,20208,4,Very satisfied with my order,2025-10-27 03:37:22
110851,85029,14483,20385,3,Nothing special but acceptable,2025-11-24 09:43:09
110852,85030,12112,20197,1,Food quality was poor,2025-10-23 17:56:09
110853,85031,10093,20263,2,The food was cold when it arrived,2026-07-29 21:12:38
110854,85032,11082,20162,1,Not happy with the service,2025-10-18 04:41:11
110855,85033,10926,20385,4,Very good food and packaging,2026-06-19 22:04:25
110856,85034,11578,20041,3,The food was decent,2026-04-19 06:39:40
110857,85035,12497,20414,3,Food quality was average,2026-02-22 06:13:11
110858,85036,11535,20394,4,"Great restaurant, would order again",2026-02-07 01:37:42
110859,85037,10200,20173,5,Very satisfied with my order,2025-10-27 17:33:27
110860,85038,12812,20131,5,Amazing food and fast delivery,2025-11-29 17:15:21
110861,85039,12829,20441,4,Fast delivery and good quality food,2025-09-29 01:13:20
110862,85041,10081,20201,2,Food arrived late and cold,2026-07-23 14:11:21
110863,85042,10865,20426,2,Food quality was poor,2026-02-27 21:53:27
110864,85044,10213,20452,5,Really enjoyed the meal,2026-03-04 02:52:04
110865,85045,14470,20003,5,Really enjoyed the meal,2026-06-27 17:01:38
110866,85046,12640,20451,5,Very satisfied with my order,2025-11-26 14:47:33
110867,85047,13871,20471,5,Very good food and packaging,2025-12-26 08:06:44
110868,85048,12668,20325,4,Excellent service and quick delivery,2025-11-15 22:15:01
110869,85049,13418,20259,5,Excellent service and quick delivery,2026-07-16 02:35:07
110870,85050,12665,20230,2,Food arrived late and cold,2025-12-04 03:55:16
110871,85051,10785,20284,4,Food was fresh and tasty,2026-06-20 00:13:43
110872,85052,14640,20108,4,The food arrived hot and fresh,2025-09-11 12:31:11
110873,85055,10101,20225,3,Food quality was average,2026-07-14 19:32:02
110874,85056,11702,20250,1,Food arrived late and cold,2026-03-18 00:14:24
110875,85057,12745,20341,4,The food arrived hot and fresh,2025-11-22 02:01:22
110876,85058,11161,20250,3,Nothing special but acceptable,2025-09-13 18:52:52
110877,85059,14804,20254,5,"Great restaurant, would order again",2026-05-18 22:06:36
110878,85060,14847,20350,5,The food arrived hot and fresh,2026-04-06 17:57:42
110879,85061,11473,20460,5,Food was fresh and tasty,2025-11-09 00:06:57
110880,85062,14105,20287,5,Very satisfied with my order,2026-07-12 03:48:09
110881,85064,11393,20174,4,The food arrived hot and fresh,2026-04-12 21:23:08
110882,85065,10709,20456,5,Food was fresh and tasty,2025-09-13 21:43:07
110883,85066,10356,20365,4,Really enjoyed the meal,2025-12-22 12:18:35
110884,85068,11291,20131,3,The food was decent,2025-09-16 18:31:23
110885,85069,12194,20490,5,"Great restaurant, would order again",2025-10-31 23:29:08
110886,85071,14784,20447,4,Really enjoyed the meal,2026-05-20 17:00:59
110887,85072,14358,20201,3,Delivery was okay,2025-08-29 09:13:48
110888,85073,12171,20052,5,Fast delivery and good quality food,2026-06-03 15:14:10
110889,85074,13068,20303,5,The food arrived hot and fresh,2025-11-24 20:25:20
110890,85075,14889,20407,5,Excellent service and quick delivery,2026-05-08 01:36:59
110891,85076,10762,20233,4,Great experience and delicious food,2026-03-30 14:01:56
110892,85077,12009,20206,5,The food arrived hot and fresh,2026-04-26 05:17:49
110893,85078,12414,20167,5,Very satisfied with my order,2026-05-12 17:17:46
110894,85079,14769,20499,5,Very satisfied with my order,2026-06-15 15:45:02
110895,85080,14006,20466,3,Overall an average experience,2026-07-15 18:14:50
110896,85082,14447,20425,4,"Great restaurant, would order again",2026-04-09 22:32:07
110897,85083,13674,20334,2,Food arrived late and cold,2026-01-12 05:24:06
110898,85084,10051,20219,5,"Great restaurant, would order again",2026-01-28 04:25:07
110899,85085,10154,20172,5,"Great restaurant, would order again",2026-01-09 22:23:58
110900,85088,13679,20375,5,Really enjoyed the meal,2025-12-22 18:01:29
110901,85089,10675,20447,5,Amazing food and fast delivery,2026-01-02 10:26:23
110902,85090,14420,20065,4,Very good food and packaging,2025-08-13 19:47:44
110903,85091,13813,20224,4,Very satisfied with my order,2025-08-16 19:57:22
110904,85092,10264,20212,5,Excellent service and quick delivery,2025-12-29 16:04:46
110905,85093,11862,20062,3,Nothing special but acceptable,2026-04-09 21:56:57
110906,85094,12128,20036,3,The food was decent,2025-12-31 13:02:55
110907,85095,13121,20157,4,Excellent service and quick delivery,2026-03-24 14:59:52
110908,85096,12156,20089,4,Food was fresh and tasty,2026-05-18 11:36:34
110909,85097,11614,20084,3,Food was okay,2026-03-10 06:02:50
110910,85098,12030,20180,4,Very satisfied with my order,2026-05-04 06:20:37
110911,85099,13974,20414,5,"Great restaurant, would order again",2026-07-25 00:28:12
110912,85100,14413,20315,5,Food was fresh and tasty,2026-03-26 12:32:32
110913,85101,11874,20426,5,Very good food and packaging,2025-11-30 09:47:40
110914,85102,12528,20220,5,"Great restaurant, would order again",2025-10-20 19:52:21
110915,85104,14652,20216,3,Average experience,2026-06-24 22:15:55
110916,85105,12276,20279,3,It was an okay meal,2026-07-13 10:24:38
110917,85106,14959,20492,5,Amazing food and fast delivery,2026-04-03 21:27:00
110918,85107,12280,20295,3,The experience was satisfactory,2026-06-21 11:55:09
110919,85108,12660,20257,2,Very disappointing experience,2026-07-09 12:23:50
110920,85109,14060,20049,5,Very satisfied with my order,2026-04-21 09:52:48
110921,85110,12682,20436,3,The food was decent,2026-01-31 23:59:57
110922,85111,12142,20496,5,Food was fresh and tasty,2025-11-06 07:40:11
110923,85112,13815,20160,4,Very good food and packaging,2026-06-08 00:52:56
110924,85113,13098,20069,4,The food arrived hot and fresh,2025-12-21 20:54:13
110925,85114,12498,20015,4,Great experience and delicious food,2026-02-13 01:01:13
110926,85115,11965,20010,5,Very good food and packaging,2026-02-16 00:25:43
110927,85116,10239,20033,5,Amazing food and fast delivery,2026-02-09 21:12:31
110928,85117,12165,20168,5,Great experience and delicious food,2026-06-25 17:38:33
110929,85118,14757,20023,4,Fast delivery and good quality food,2026-03-11 18:10:07
110930,85119,13940,20190,3,It was an okay meal,2025-11-01 23:26:19
110931,85120,13270,20230,4,Food was fresh and tasty,2026-05-12 18:57:00
110932,85121,14926,20372,3,Average experience,2026-07-14 04:32:00
110933,85122,14859,20396,3,It was an okay meal,2026-01-13 08:59:40
110934,85123,14512,20030,4,Very satisfied with my order,2025-10-11 16:21:54
110935,85124,11269,20011,4,Really enjoyed the meal,2026-05-12 07:23:28
110936,85125,14688,20381,4,Really enjoyed the meal,2026-05-08 19:50:42
110937,85127,11961,20305,4,Excellent service and quick delivery,2025-09-09 23:14:40
110938,85128,12520,20020,4,Fast delivery and good quality food,2026-03-21 22:32:26
110939,85129,10301,20486,4,Great experience and delicious food,2025-08-29 14:35:21
110940,85130,11666,20324,4,Excellent service and quick delivery,2025-12-26 16:17:52
110941,85131,13076,20234,3,The food was decent,2026-01-12 13:37:43
110942,85133,13338,20143,5,"Great restaurant, would order again",2026-05-12 00:08:17
110943,85134,10481,20145,5,Great experience and delicious food,2025-08-10 06:20:16
110944,85135,11639,20276,2,Food quality was poor,2026-07-21 08:41:40
110945,85136,12197,20332,3,Food quality was average,2026-04-03 10:39:50
110946,85137,10389,20486,4,Food was fresh and tasty,2025-09-08 20:09:29
110947,85138,10813,20250,5,Excellent service and quick delivery,2026-04-19 17:23:37
110948,85140,14378,20202,3,Food was okay,2026-03-25 10:20:23
110949,85141,11171,20251,5,Very satisfied with my order,2025-12-10 20:31:59
110950,85142,13499,20039,4,The food arrived hot and fresh,2026-07-04 03:55:27
110951,85143,12839,20293,5,Very satisfied with my order,2025-09-19 16:37:04
110952,85144,14393,20195,4,Food was fresh and tasty,2025-09-30 18:49:51
110953,85145,14563,20118,1,The food was cold when it arrived,2026-07-16 07:18:29
110954,85146,10748,20175,4,Really enjoyed the meal,2026-04-24 15:08:29
110955,85147,12958,20477,4,"Great restaurant, would order again",2025-10-31 21:13:18
110956,85149,10405,20472,4,Fast delivery and good quality food,2025-08-09 05:46:13
110957,85150,12627,20309,4,Amazing food and fast delivery,2026-01-26 07:38:35
110958,85151,12129,20081,4,Fast delivery and good quality food,2026-05-29 22:04:11
110959,85153,14091,20265,5,Very satisfied with my order,2026-03-10 16:31:55
110960,85155,12787,20303,3,The food was decent,2026-04-01 13:03:14
110961,85156,14260,20398,5,Amazing food and fast delivery,2026-01-02 17:48:21
110962,85157,14694,20050,3,Average experience,2026-07-07 00:12:37
110963,85158,12432,20199,5,Food was fresh and tasty,2026-02-23 08:47:48
110964,85159,13088,20333,4,Really enjoyed the meal,2025-09-10 03:47:20
110965,85160,13473,20471,5,Amazing food and fast delivery,2026-03-07 23:21:40
110966,85161,10902,20452,5,Very good food and packaging,2025-10-01 05:16:57
110967,85162,10549,20037,5,"Great restaurant, would order again",2026-06-15 19:03:52
110968,85164,14760,20161,5,Great experience and delicious food,2026-06-01 03:11:16
110969,85165,12912,20277,5,Really enjoyed the meal,2025-10-20 22:15:11
110970,85166,13584,20112,3,Nothing special but acceptable,2025-09-24 23:34:07
110971,85167,10067,20306,5,"Great restaurant, would order again",2025-08-09 01:15:14
110972,85168,12086,20467,1,Food arrived late and cold,2026-03-18 14:34:13
110973,85169,14922,20453,5,Great experience and delicious food,2026-05-31 17:58:00
110974,85172,14884,20168,5,The food arrived hot and fresh,2026-03-11 14:27:42
110975,85173,13411,20167,5,Really enjoyed the meal,2026-03-26 01:17:15
110976,85174,12020,20490,4,Amazing food and fast delivery,2026-05-02 00:52:28
110977,85175,14222,20445,5,The food arrived hot and fresh,2026-04-02 11:54:28
110978,85176,10001,20452,4,Very satisfied with my order,2026-07-04 05:24:48
110979,85179,10522,20365,4,"Great restaurant, would order again",2025-12-07 14:44:49
110980,85180,13358,20124,2,Food was not fresh,2026-03-19 19:30:46
110981,85181,14381,20113,5,"Great restaurant, would order again",2026-03-02 02:21:26
110982,85182,13075,20247,5,Really enjoyed the meal,2025-08-19 17:57:08
110983,85183,11260,20047,3,The experience was satisfactory,2026-07-30 04:39:52
110984,85184,10140,20104,2,Food quality was poor,2026-04-25 14:54:27
110985,85185,13677,20175,3,Food was okay,2026-04-22 14:33:45
110986,85186,10965,20482,3,Overall an average experience,2026-04-05 03:55:02
110987,85187,10212,20404,4,Really enjoyed the meal,2026-05-18 12:16:59
110988,85188,12092,20434,5,Fast delivery and good quality food,2025-10-13 18:10:46
110989,85189,11539,20145,4,"Great restaurant, would order again",2026-05-30 21:30:47
110990,85190,14498,20269,3,It was an okay meal,2026-05-08 08:30:44
110991,85191,13898,20094,5,"Great restaurant, would order again",2026-02-18 09:07:53
110992,85192,11608,20257,3,Delivery was okay,2026-01-27 22:31:01
110993,85194,13641,20146,4,Amazing food and fast delivery,2026-03-08 05:37:02
110994,85195,14861,20385,5,Great experience and delicious food,2026-01-23 12:04:33
110995,85196,13857,20404,4,Amazing food and fast delivery,2026-07-21 20:57:25
110996,85197,13344,20357,5,Excellent service and quick delivery,2025-11-19 22:16:57
110997,85198,14078,20423,4,Amazing food and fast delivery,2026-03-29 05:11:32
110998,85199,10244,20485,4,"Great restaurant, would order again",2026-06-07 18:19:30
110999,85200,14708,20389,3,Nothing special but acceptable,2026-02-28 17:35:07
111000,85201,11088,20026,5,Food was fresh and tasty,2025-09-18 21:02:25
111001,85202,13192,20234,5,Amazing food and fast delivery,2025-12-10 05:30:18
111002,85204,10453,20438,1,Very disappointing experience,2026-06-21 07:47:13
111003,85205,12703,20342,3,Order was fine,2026-05-16 00:09:17
111004,85206,13907,20249,5,Very good food and packaging,2026-05-30 06:46:27
111005,85207,13042,20189,2,Order was delayed significantly,2026-07-07 17:41:55
111006,85208,14796,20218,5,Very good food and packaging,2026-06-22 08:25:40
111007,85209,12592,20134,5,Great experience and delicious food,2026-06-14 10:34:55
111008,85210,10256,20441,5,"Great restaurant, would order again",2026-01-24 11:44:45
111009,85211,13171,20072,3,The experience was satisfactory,2026-03-18 13:28:24
111010,85212,14688,20176,1,Food quality was poor,2026-04-27 08:36:29
111011,85213,12625,20487,5,The food arrived hot and fresh,2025-09-18 00:55:29
111012,85214,12202,20256,3,Food quality was average,2026-03-03 22:30:16
111013,85215,12987,20115,5,Very satisfied with my order,2026-07-11 07:31:01
111014,85216,11978,20201,4,Excellent service and quick delivery,2025-08-07 01:31:32
111015,85217,12870,20263,5,Amazing food and fast delivery,2026-07-29 14:10:34
111016,85218,13721,20026,4,The food arrived hot and fresh,2026-03-04 02:02:55
111017,85219,10926,20297,5,The food arrived hot and fresh,2026-05-13 06:17:53
111018,85220,14525,20428,3,Delivery was okay,2026-02-28 13:23:16
111019,85221,13985,20018,5,"Great restaurant, would order again",2025-12-30 11:13:49
111020,85222,13822,20125,5,Excellent service and quick delivery,2025-10-11 05:31:37
111021,85223,10098,20098,3,Order was fine,2026-02-10 03:51:26
111022,85224,11357,20024,5,"Great restaurant, would order again",2026-01-29 00:04:42
111023,85225,14117,20385,5,Very satisfied with my order,2025-09-25 19:21:40
111024,85226,11706,20491,2,Food quality was poor,2026-01-06 11:37:35
111025,85227,12933,20005,3,Delivery was okay,2025-11-08 12:28:48
111026,85228,13706,20033,3,Food was okay,2026-02-01 18:17:18
111027,85230,14403,20246,3,Food was okay,2026-05-07 16:34:48
111028,85231,13883,20376,4,The food arrived hot and fresh,2025-12-08 03:30:29
111029,85233,10988,20336,3,Average experience,2026-07-26 15:35:10
111030,85234,13093,20033,1,Poor packaging and bad experience,2025-10-28 06:20:56
111031,85235,10915,20127,2,The food was cold when it arrived,2026-04-23 15:46:11
111032,85236,13182,20217,2,Very disappointing experience,2025-09-07 10:51:37
111033,85237,14335,20151,4,Very good food and packaging,2025-08-04 01:09:42
111034,85238,13290,20390,3,Overall an average experience,2026-05-08 01:21:46
111035,85239,12623,20478,3,Food was okay,2026-08-03 04:41:58
111036,85240,12315,20067,4,Very good food and packaging,2026-02-26 14:48:37
111037,85241,11433,20442,4,Amazing food and fast delivery,2026-06-22 10:49:36
111038,85242,14799,20019,3,It was an okay meal,2026-01-31 16:40:24
111039,85243,13879,20030,4,Excellent service and quick delivery,2026-03-28 17:39:58
111040,85244,13786,20168,3,Average experience,2025-08-20 18:36:16
111041,85245,11340,20216,3,Food was okay,2025-10-05 17:39:41
111042,85246,12561,20430,5,Excellent service and quick delivery,2025-09-14 17:02:53
111043,85248,10050,20298,3,The experience was satisfactory,2025-08-20 05:51:38
111044,85249,14167,20477,3,The food was decent,2026-02-24 00:02:45
111045,85251,13297,20422,3,Average experience,2026-06-26 20:55:59
111046,85252,11170,20489,5,Fast delivery and good quality food,2026-03-31 01:48:45
111047,85253,11644,20409,4,Food was fresh and tasty,2025-11-23 20:22:14
111048,85254,10073,20430,3,Delivery was okay,2026-06-14 23:57:01
111049,85255,13031,20366,4,Food was fresh and tasty,2026-07-24 12:26:19
111050,85256,11050,20428,1,Delivery was extremely slow,2025-08-28 07:41:48
111051,85257,12517,20065,3,The food was decent,2026-07-30 21:02:57
111052,85259,12160,20076,1,Delivery was extremely slow,2026-03-22 05:53:04
111053,85260,14192,20331,4,Very good food and packaging,2026-06-23 20:30:06
111054,85261,13357,20202,3,Delivery was okay,2026-06-16 11:14:44
111055,85262,10611,20244,3,Overall an average experience,2025-11-06 22:29:00
111056,85263,12872,20387,4,Excellent service and quick delivery,2026-03-01 00:26:25
111057,85264,10751,20093,3,Food quality was average,2026-01-26 16:19:22
111058,85266,14127,20351,3,The food was decent,2026-07-30 19:38:39
111059,85267,10653,20068,4,Very good food and packaging,2026-01-05 20:21:10
111060,85268,13905,20288,5,"Great restaurant, would order again",2025-10-29 07:00:21
111061,85269,11748,20367,5,Great experience and delicious food,2026-04-24 10:53:32
111062,85270,11058,20387,4,Food was fresh and tasty,2026-01-23 06:35:46
111063,85271,11311,20429,5,Very satisfied with my order,2026-05-23 04:51:56
111064,85272,11962,20178,1,Very disappointing experience,2026-02-19 09:14:57
111065,85273,14982,20484,5,Food was fresh and tasty,2026-01-15 15:02:42
111066,85274,14955,20274,3,Food was okay,2026-07-17 04:01:39
111067,85275,12523,20166,5,Really enjoyed the meal,2026-06-24 06:39:52
111068,85276,14138,20122,1,The food was cold when it arrived,2026-08-01 19:17:40
111069,85277,10832,20086,5,Fast delivery and good quality food,2026-05-22 07:50:59
111070,85278,12727,20368,4,Great experience and delicious food,2026-05-19 15:20:45
111071,85279,11912,20110,4,Very good food and packaging,2026-03-29 09:42:01
111072,85280,10641,20063,2,Order was delayed significantly,2025-09-28 10:08:14
111073,85281,10731,20453,3,Order was fine,2025-12-27 09:36:55
111074,85282,13017,20492,4,Really enjoyed the meal,2026-07-17 09:10:47
111075,85283,13422,20085,3,Average experience,2025-11-06 21:26:49
111076,85284,12636,20453,5,Fast delivery and good quality food,2026-04-19 03:56:37
111077,85285,14617,20440,4,Very good food and packaging,2025-08-25 02:31:24
111078,85286,13359,20248,2,Food was not fresh,2026-05-21 17:20:16
111079,85287,12216,20474,3,It was an okay meal,2025-11-21 23:19:54
111080,85289,10512,20137,5,Very good food and packaging,2026-07-07 17:16:55
111081,85291,11954,20249,5,Very satisfied with my order,2026-07-08 21:02:30
111082,85293,11772,20460,3,Food quality was average,2026-07-16 07:08:23
111083,85294,12409,20106,5,"Great restaurant, would order again",2026-01-24 11:31:25
111084,85295,13499,20318,4,Amazing food and fast delivery,2026-02-22 00:29:27
111085,85296,10011,20375,2,Would not order again,2025-08-21 01:05:39
111086,85297,11032,20077,5,Fast delivery and good quality food,2026-06-12 17:28:23
111087,85298,12789,20231,2,The food was cold when it arrived,2025-12-10 03:59:00
111088,85299,14891,20404,5,Fast delivery and good quality food,2026-06-03 19:23:56
111089,85300,13401,20448,5,Very satisfied with my order,2025-09-13 23:03:51
111090,85301,11609,20389,4,The food arrived hot and fresh,2026-03-16 18:38:52
111091,85302,12178,20131,2,Food arrived late and cold,2025-11-17 01:43:38
111092,85304,12513,20148,5,Great experience and delicious food,2025-10-27 21:23:25
111093,85305,13330,20079,5,Amazing food and fast delivery,2025-09-27 17:08:44
111094,85306,11530,20220,3,The food was decent,2025-12-26 01:01:45
111095,85307,11240,20005,3,Delivery was okay,2026-07-13 12:15:20
111096,85308,14838,20120,4,Very satisfied with my order,2026-04-15 19:56:21
111097,85309,13523,20051,2,Not happy with the service,2026-04-24 13:39:44
111098,85310,13990,20222,4,The food arrived hot and fresh,2026-02-16 19:47:01
111099,85311,13233,20462,3,Delivery was okay,2026-05-01 00:13:37
111100,85312,13895,20193,4,Amazing food and fast delivery,2025-10-22 08:56:58
111101,85313,11990,20443,5,Great experience and delicious food,2026-01-27 17:43:12
111102,85314,14790,20366,4,Fast delivery and good quality food,2026-05-17 12:54:17
111103,85315,11962,20299,4,Really enjoyed the meal,2026-03-07 20:30:16
111104,85317,11868,20348,3,Food was okay,2026-06-09 19:06:00
111105,85318,11297,20221,4,Fast delivery and good quality food,2025-08-12 02:43:08
111106,85319,10545,20243,4,Amazing food and fast delivery,2025-09-08 13:58:49
111107,85320,11003,20072,5,Great experience and delicious food,2025-11-02 08:01:26
111108,85321,10112,20021,4,Fast delivery and good quality food,2025-09-28 04:06:44
111109,85322,12417,20230,2,Order was delayed significantly,2026-06-04 16:55:22
111110,85323,12362,20035,5,Very good food and packaging,2026-06-18 23:20:13
111111,85324,11888,20170,4,Very satisfied with my order,2026-02-04 17:56:54
111112,85326,12478,20347,3,It was an okay meal,2026-06-30 23:34:36
111113,85327,14960,20434,4,Fast delivery and good quality food,2026-04-15 03:32:31
111114,85328,10134,20204,4,Fast delivery and good quality food,2026-04-13 19:01:45
111115,85329,12398,20438,5,Food was fresh and tasty,2026-06-30 16:14:40
111116,85330,11654,20148,4,Really enjoyed the meal,2025-09-09 07:05:41
111117,85331,12038,20295,3,Order was fine,2026-05-29 07:26:35
111118,85332,10742,20213,5,Great experience and delicious food,2026-06-05 07:57:50
111119,85333,13694,20174,4,Food was fresh and tasty,2025-12-11 03:55:20
111120,85334,12606,20275,5,Excellent service and quick delivery,2025-11-01 01:53:12
111121,85335,12855,20205,5,Great experience and delicious food,2026-03-02 03:25:02
111122,85336,11512,20259,5,"Great restaurant, would order again",2026-03-13 10:44:42
111123,85337,14979,20304,4,The food arrived hot and fresh,2026-03-09 14:39:14
111124,85338,10461,20226,4,Amazing food and fast delivery,2026-06-14 05:44:42
111125,85339,13429,20219,3,Delivery was okay,2026-03-25 09:57:08
111126,85340,10110,20184,4,Amazing food and fast delivery,2026-04-21 12:33:59
111127,85341,10903,20466,4,The food arrived hot and fresh,2026-01-29 12:13:04
111128,85342,14961,20003,2,Food quality was poor,2026-02-15 07:58:11
111129,85343,13914,20314,4,"Great restaurant, would order again",2026-06-09 03:25:40
111130,85344,13918,20293,4,Really enjoyed the meal,2026-05-29 20:23:45
111131,85345,12359,20451,5,Very good food and packaging,2026-03-11 23:45:31
111132,85346,10297,20437,3,Delivery was okay,2026-03-16 17:43:14
111133,85347,11563,20294,5,Excellent service and quick delivery,2026-03-04 02:30:59
111134,85348,14541,20100,3,Nothing special but acceptable,2025-12-04 14:59:50
111135,85349,13864,20017,5,The food arrived hot and fresh,2026-04-07 08:27:59
111136,85350,13644,20235,4,Great experience and delicious food,2026-01-11 16:11:00
111137,85351,11614,20474,5,Very good food and packaging,2026-02-16 06:56:29
111138,85352,11458,20367,4,Amazing food and fast delivery,2025-11-14 09:34:31
111139,85353,12954,20189,4,Really enjoyed the meal,2026-05-29 14:58:43
111140,85354,11888,20018,4,Very satisfied with my order,2025-10-06 14:34:23
111141,85356,13422,20281,5,Very good food and packaging,2025-11-15 16:27:08
111142,85357,10114,20366,5,The food arrived hot and fresh,2026-05-21 17:30:39
111143,85359,14694,20033,4,The food arrived hot and fresh,2026-03-29 23:09:13
111144,85360,10890,20159,4,Excellent service and quick delivery,2025-08-15 09:11:53
111145,85361,13998,20264,4,Really enjoyed the meal,2025-12-06 17:48:46
