customer_id,total_orders,avg_order_value,total_spending,ordering_frequency,avg_rating_given,weekend_orders,late_night_orders,cluster,cluster_name,dbscan_cluster
13761,12,659.3183333333333,7911.82,1.0,3.3333333333333335,3.0,3.0,1,Frequent High-Value Customers,0
13762,7,893.7857142857143,6256.5,0.5833333333333334,3.4,1.0,2.0,0,Occasional Moderate-Value Customers,0
13763,8,619.28125,4954.25,0.6666666666666666,3.625,2.0,2.0,0,Occasional Moderate-Value Customers,0
13764,10,747.811,7478.110000000001,0.8333333333333334,4.4,3.0,0.0,0,Occasional Moderate-Value Customers,0
13765,8,703.51625,5628.13,0.6666666666666666,3.857142857142857,4.0,0.0,0,Occasional Moderate-Value Customers,0
13766,4,733.425,2933.7,0.3333333333333333,4.0,3.0,0.0,0,Occasional Moderate-Value Customers,0
13767,8,713.015,5704.12,0.6666666666666666,4.0,1.0,1.0,0,Occasional Moderate-Value Customers,0
13768,11,876.3445454545454,9639.789999999999,0.9166666666666666,4.3,1.0,4.0,1,Frequent High-Value Customers,0
13769,14,671.6578571428571,9403.21,1.1666666666666667,3.857142857142857,3.0,2.0,1,Frequent High-Value Customers,0
13770,13,790.5576923076923,10277.25,1.0833333333333333,3.8461538461538463,3.0,4.0,1,Frequent High-Value Customers,0
13771,4,889.7075,3558.83,0.3333333333333333,4.0,1.0,2.0,0,Occasional Moderate-Value Customers,0
13772,12,599.3225,7191.87,1.0,3.727272727272727,4.0,1.0,1,Frequent High-Value Customers,0
13773,10,949.162,9491.62,0.8333333333333334,3.4444444444444446,5.0,1.0,1,Frequent High-Value Customers,0
13774,6,653.8449999999999,3923.0699999999997,0.5,3.0,1.0,1.0,0,Occasional Moderate-Value Customers,0
13775,5,688.012,3440.06,0.4166666666666667,4.2,1.0,1.0,0,Occasional Moderate-Value Customers,0
13776,6,720.44,4322.64,0.5,4.0,1.0,2.0,0,Occasional Moderate-Value Customers,0
13777,6,402.6566666666667,2415.94,0.5,4.2,0.0,3.0,0,Occasional Moderate-Value Customers,0
13778,13,514.0246153846153,6682.32,1.0833333333333333,3.6363636363636362,2.0,4.0,1,Frequent High-Value Customers,0
13779,10,763.79,7637.9,0.8333333333333334,4.1,2.0,4.0,1,Frequent High-Value Customers,0
13780,14,722.7078571428572,10117.91,1.1666666666666667,4.0,5.0,3.0,1,Frequent High-Value Customers,0
13781,7,764.5871428571429,5352.110000000001,0.5833333333333334,2.8333333333333335,2.0,2.0,0,Occasional Moderate-Value Customers,0
13782,9,642.7744444444445,5784.97,0.75,4.444444444444445,2.0,1.0,0,Occasional Moderate-Value Customers,0
13783,10,504.06899999999996,5040.69,0.8333333333333334,3.7142857142857144,2.0,4.0,0,Occasional Moderate-Value Customers,0
13784,16,571.799375,9148.79,1.3333333333333333,3.3125,6.0,5.0,1,Frequent High-Value Customers,0
13785,6,712.5733333333334,4275.4400000000005,0.5,4.666666666666667,0.0,2.0,0,Occasional Moderate-Value Customers,0
13786,15,501.23066666666665,7518.46,1.25,4.0,6.0,4.0,1,Frequent High-Value Customers,0
13787,6,818.9616666666667,4913.77,0.5,4.2,3.0,1.0,0,Occasional Moderate-Value Customers,0
13788,6,603.0883333333333,3618.5299999999997,0.5,4.0,0.0,1.0,0,Occasional Moderate-Value Customers,0
13789,10,673.386,6733.86,0.8333333333333334,4.333333333333333,3.0,3.0,0,Occasional Moderate-Value Customers,0
13790,7,585.7928571428572,4100.55,0.5833333333333334,3.7142857142857144,2.0,2.0,0,Occasional Moderate-Value Customers,0
13791,11,797.7218181818182,8774.94,0.9166666666666666,4.454545454545454,3.0,3.0,1,Frequent High-Value Customers,0
13792,9,545.8711111111111,4912.84,0.75,4.0,1.0,3.0,0,Occasional Moderate-Value Customers,0
13793,6,607.3433333333334,3644.06,0.5,4.166666666666667,1.0,0.0,0,Occasional Moderate-Value Customers,0
13794,12,822.43,9869.16,1.0,3.8333333333333335,6.0,2.0,1,Frequent High-Value Customers,0
13795,8,827.28125,6618.25,0.6666666666666666,3.7142857142857144,4.0,1.0,0,Occasional Moderate-Value Customers,0
13796,8,869.75125,6958.01,0.6666666666666666,3.25,5.0,4.0,1,Frequent High-Value Customers,0
13797,9,1093.161111111111,9838.449999999999,0.75,4.125,0.0,3.0,0,Occasional Moderate-Value Customers,-1
13798,10,570.395,5703.95,0.8333333333333334,3.7142857142857144,2.0,1.0,0,Occasional Moderate-Value Customers,0
13799,13,825.5623076923076,10732.31,1.0833333333333333,4.230769230769231,6.0,5.0,1,Frequent High-Value Customers,0
13800,9,714.7077777777778,6432.37,0.75,4.0,2.0,1.0,0,Occasional Moderate-Value Customers,0
13801,12,491.5516666666667,5898.62,1.0,4.2727272727272725,5.0,3.0,1,Frequent High-Value Customers,0
13802,10,532.534,5325.34,0.8333333333333334,4.444444444444445,1.0,3.0,0,Occasional Moderate-Value Customers,0
13803,12,543.5841666666666,6523.01,1.0,3.8181818181818183,3.0,2.0,1,Frequent High-Value Customers,0
13804,11,684.3790909090909,7528.17,0.9166666666666666,3.9,3.0,3.0,1,Frequent High-Value Customers,0
13805,7,669.6357142857142,4687.45,0.5833333333333334,3.142857142857143,4.0,0.0,0,Occasional Moderate-Value Customers,0
13806,9,987.1266666666666,8884.14,0.75,4.222222222222222,3.0,0.0,0,Occasional Moderate-Value Customers,0
13807,13,537.786923076923,6991.23,1.0833333333333333,3.7,4.0,3.0,1,Frequent High-Value Customers,0
13808,14,667.4585714285714,9344.42,1.1666666666666667,3.3846153846153846,3.0,4.0,1,Frequent High-Value Customers,0
13809,8,567.035,4536.28,0.6666666666666666,4.125,1.0,2.0,0,Occasional Moderate-Value Customers,0
13810,3,743.2933333333334,2229.88,0.25,4.666666666666667,1.0,1.0,0,Occasional Moderate-Value Customers,0
13811,10,668.687,6686.87,0.8333333333333334,3.625,5.0,1.0,0,Occasional Moderate-Value Customers,0
13812,10,628.8770000000001,6288.77,0.8333333333333334,3.75,4.0,3.0,1,Frequent High-Value Customers,0
13813,14,896.782142857143,12554.95,1.1666666666666667,4.615384615384615,5.0,3.0,1,Frequent High-Value Customers,0
13814,8,607.49125,4859.93,0.6666666666666666,3.25,1.0,3.0,0,Occasional Moderate-Value Customers,0
13815,16,647.04625,10352.74,1.3333333333333333,3.3076923076923075,4.0,4.0,1,Frequent High-Value Customers,0
13816,9,608.9366666666667,5480.43,0.75,3.7777777777777777,6.0,3.0,0,Occasional Moderate-Value Customers,0
13817,15,630.8693333333334,9463.04,1.25,3.6,5.0,6.0,1,Frequent High-Value Customers,0
13818,8,942.38875,7539.11,0.6666666666666666,3.625,2.0,3.0,0,Occasional Moderate-Value Customers,0
13819,12,896.0433333333334,10752.52,1.0,3.4,5.0,3.0,1,Frequent High-Value Customers,0
13820,23,706.3830434782609,16246.81,1.9166666666666667,4.0,3.0,5.0,1,Frequent High-Value Customers,-1
13821,10,561.202,5612.02,0.8333333333333334,3.6666666666666665,3.0,4.0,0,Occasional Moderate-Value Customers,0
13822,11,873.8127272727273,9611.94,0.9166666666666666,4.1,4.0,5.0,1,Frequent High-Value Customers,0
13823,8,746.67625,5973.41,0.6666666666666666,3.7142857142857144,1.0,2.0,0,Occasional Moderate-Value Customers,0
13824,6,781.5266666666666,4689.16,0.5,4.333333333333333,2.0,3.0,0,Occasional Moderate-Value Customers,0
13825,14,734.1392857142857,10277.95,1.1666666666666667,4.363636363636363,7.0,1.0,1,Frequent High-Value Customers,0
13826,11,517.3618181818182,5690.98,0.9166666666666666,4.222222222222222,2.0,5.0,1,Frequent High-Value Customers,0
13827,9,759.8255555555556,6838.43,0.75,4.428571428571429,2.0,1.0,0,Occasional Moderate-Value Customers,0
13828,10,345.82399999999996,3458.24,0.8333333333333334,3.9,3.0,2.0,0,Occasional Moderate-Value Customers,0
13829,15,614.9786666666666,9224.68,1.25,4.142857142857143,5.0,3.0,1,Frequent High-Value Customers,0
13830,5,852.8300000000002,4264.150000000001,0.4166666666666667,3.8,2.0,2.0,0,Occasional Moderate-Value Customers,0
13831,8,539.45375,4315.63,0.6666666666666666,3.857142857142857,3.0,2.0,0,Occasional Moderate-Value Customers,0
13832,9,534.1888888888889,4807.7,0.75,3.857142857142857,4.0,3.0,0,Occasional Moderate-Value Customers,0
13833,11,606.2472727272726,6668.719999999999,0.9166666666666666,4.333333333333333,5.0,3.0,1,Frequent High-Value Customers,0
13834,9,657.5633333333333,5918.07,0.75,3.7777777777777777,0.0,2.0,0,Occasional Moderate-Value Customers,0
13835,10,832.177,8321.77,0.8333333333333334,4.0,3.0,4.0,1,Frequent High-Value Customers,0
13836,9,884.678888888889,7962.110000000001,0.75,4.777777777777778,2.0,1.0,0,Occasional Moderate-Value Customers,0
13837,9,718.6322222222221,6467.69,0.75,3.2222222222222223,3.0,4.0,0,Occasional Moderate-Value Customers,0
13838,8,442.2975,3538.38,0.6666666666666666,3.6,1.0,2.0,0,Occasional Moderate-Value Customers,0
13839,14,798.7285714285715,11182.2,1.1666666666666667,4.0,6.0,3.0,1,Frequent High-Value Customers,0
13840,13,625.3276923076924,8129.26,1.0833333333333333,4.0,6.0,1.0,1,Frequent High-Value Customers,0
13841,11,648.4709090909091,7133.18,0.9166666666666666,3.7,2.0,3.0,1,Frequent High-Value Customers,0
13842,9,632.6988888888889,5694.29,0.75,4.333333333333333,1.0,3.0,0,Occasional Moderate-Value Customers,0
13843,12,695.87,8350.44,1.0,3.9166666666666665,3.0,5.0,1,Frequent High-Value Customers,0
13844,10,691.7850000000001,6917.85,0.8333333333333334,3.7777777777777777,2.0,2.0,0,Occasional Moderate-Value Customers,0
13845,13,715.176923076923,9297.3,1.0833333333333333,3.75,4.0,5.0,1,Frequent High-Value Customers,0
13846,9,929.5533333333333,8365.98,0.75,3.6666666666666665,4.0,4.0,1,Frequent High-Value Customers,0
13847,8,384.97875,3079.83,0.6666666666666666,3.142857142857143,3.0,1.0,0,Occasional Moderate-Value Customers,-1
13848,6,550.5016666666667,3303.01,0.5,3.0,1.0,1.0,0,Occasional Moderate-Value Customers,0
13849,10,756.2149999999999,7562.15,0.8333333333333334,3.111111111111111,1.0,3.0,0,Occasional Moderate-Value Customers,0
13850,9,671.2177777777778,6040.96,0.75,3.875,3.0,3.0,0,Occasional Moderate-Value Customers,0
13851,15,723.9913333333334,10859.87,1.25,3.9166666666666665,4.0,2.0,1,Frequent High-Value Customers,0
13852,11,505.86454545454546,5564.51,0.9166666666666666,4.0,1.0,2.0,0,Occasional Moderate-Value Customers,0
13853,11,756.2654545454545,8318.92,0.9166666666666666,4.181818181818182,0.0,2.0,0,Occasional Moderate-Value Customers,0
13854,13,736.1038461538462,9569.35,1.0833333333333333,3.909090909090909,0.0,6.0,1,Frequent High-Value Customers,-1
13855,8,502.77375,4022.19,0.6666666666666666,4.0,1.0,2.0,0,Occasional Moderate-Value Customers,0
13856,6,691.3416666666667,4148.05,0.5,3.6,3.0,3.0,0,Occasional Moderate-Value Customers,0
13857,10,474.75,4747.5,0.8333333333333334,3.6,3.0,2.0,0,Occasional Moderate-Value Customers,0
13858,8,486.03,3888.24,0.6666666666666666,4.0,1.0,2.0,0,Occasional Moderate-Value Customers,0
13859,10,1006.908,10069.08,0.8333333333333334,3.9,2.0,2.0,1,Frequent High-Value Customers,0
13860,13,739.9153846153846,9618.9,1.0833333333333333,4.090909090909091,4.0,3.0,1,Frequent High-Value Customers,0
13861,10,626.847,6268.47,0.8333333333333334,4.25,4.0,2.0,0,Occasional Moderate-Value Customers,0
13862,14,678.9457142857143,9505.24,1.1666666666666667,4.0,4.0,3.0,1,Frequent High-Value Customers,0
13863,13,759.5407692307692,9874.03,1.0833333333333333,3.6923076923076925,3.0,2.0,1,Frequent High-Value Customers,0
13864,8,665.215,5321.72,0.6666666666666666,4.333333333333333,2.0,1.0,0,Occasional Moderate-Value Customers,0
13865,9,635.33,5717.97,0.75,4.0,0.0,4.0,0,Occasional Moderate-Value Customers,0
13866,10,953.075,9530.75,0.8333333333333334,4.0,4.0,2.0,1,Frequent High-Value Customers,0
13867,12,634.1750000000001,7610.1,1.0,4.181818181818182,5.0,1.0,1,Frequent High-Value Customers,0
13868,6,508.6716666666667,3052.03,0.5,4.25,0.0,1.0,0,Occasional Moderate-Value Customers,0
13869,7,657.5828571428572,4603.08,0.5833333333333334,3.6,4.0,1.0,0,Occasional Moderate-Value Customers,0
13870,10,738.671,7386.71,0.8333333333333334,4.571428571428571,3.0,3.0,1,Frequent High-Value Customers,0
13871,10,357.448,3574.48,0.8333333333333334,3.7,2.0,0.0,0,Occasional Moderate-Value Customers,0
13872,5,497.62199999999996,2488.1099999999997,0.4166666666666667,3.4,1.0,1.0,0,Occasional Moderate-Value Customers,0
13873,16,909.7218750000001,14555.550000000001,1.3333333333333333,4.1875,5.0,7.0,1,Frequent High-Value Customers,-1
13874,15,747.3586666666666,11210.38,1.25,3.4285714285714284,4.0,4.0,1,Frequent High-Value Customers,0
13875,8,912.2875,7298.3,0.6666666666666666,4.125,3.0,1.0,0,Occasional Moderate-Value Customers,0
13876,10,702.8140000000001,7028.14,0.8333333333333334,4.3,4.0,2.0,1,Frequent High-Value Customers,0
13877,6,418.25499999999994,2509.5299999999997,0.5,4.0,2.0,1.0,0,Occasional Moderate-Value Customers,0
13878,12,826.1533333333333,9913.84,1.0,4.1,2.0,1.0,1,Frequent High-Value Customers,0
13879,19,514.8210526315789,9781.6,1.5833333333333333,4.0,4.0,3.0,1,Frequent High-Value Customers,-1
13880,9,653.0766666666667,5877.6900000000005,0.75,3.25,1.0,2.0,0,Occasional Moderate-Value Customers,0
13881,6,575.0383333333333,3450.23,0.5,3.3333333333333335,1.0,1.0,0,Occasional Moderate-Value Customers,0
13882,8,792.69625,6341.57,0.6666666666666666,3.75,2.0,3.0,0,Occasional Moderate-Value Customers,0
13883,9,998.6155555555556,8987.54,0.75,4.0,4.0,1.0,1,Frequent High-Value Customers,0
13884,6,749.2233333333334,4495.34,0.5,3.8,2.0,1.0,0,Occasional Moderate-Value Customers,0
13885,12,767.5608333333333,9210.73,1.0,4.444444444444445,1.0,4.0,1,Frequent High-Value Customers,0
13886,13,775.573846153846,10082.46,1.0833333333333333,4.166666666666667,4.0,5.0,1,Frequent High-Value Customers,0
13887,8,614.8937500000001,4919.150000000001,0.6666666666666666,3.75,2.0,2.0,0,Occasional Moderate-Value Customers,0
13888,12,701.9283333333333,8423.14,1.0,3.9,3.0,7.0,1,Frequent High-Value Customers,0
13889,6,597.5416666666666,3585.25,0.5,3.0,2.0,3.0,0,Occasional Moderate-Value Customers,0
13890,15,688.6353333333334,10329.53,1.25,4.071428571428571,5.0,3.0,1,Frequent High-Value Customers,0
13891,14,639.1835714285714,8948.57,1.1666666666666667,4.0,6.0,3.0,1,Frequent High-Value Customers,0
13892,9,803.2611111111112,7229.35,0.75,4.0,2.0,1.0,0,Occasional Moderate-Value Customers,0
13893,11,633.8772727272727,6972.650000000001,0.9166666666666666,4.333333333333333,3.0,5.0,1,Frequent High-Value Customers,0
13894,14,675.5364285714286,9457.51,1.1666666666666667,4.384615384615385,7.0,2.0,1,Frequent High-Value Customers,0
13895,9,728.9655555555555,6560.69,0.75,4.285714285714286,3.0,4.0,0,Occasional Moderate-Value Customers,0
13896,13,757.0784615384616,9842.02,1.0833333333333333,4.181818181818182,5.0,3.0,1,Frequent High-Value Customers,0
13897,9,765.2077777777778,6886.87,0.75,3.875,3.0,3.0,0,Occasional Moderate-Value Customers,0
13898,12,626.9558333333333,7523.47,1.0,4.25,2.0,0.0,0,Occasional Moderate-Value Customers,0
13899,12,626.6066666666667,7519.28,1.0,3.6666666666666665,1.0,3.0,1,Frequent High-Value Customers,0
13900,7,671.3842857142857,4699.6900000000005,0.5833333333333334,4.5,3.0,4.0,0,Occasional Moderate-Value Customers,0
13901,10,616.793,6167.93,0.8333333333333334,3.6666666666666665,2.0,1.0,0,Occasional Moderate-Value Customers,0
13902,10,750.803,7508.03,0.8333333333333334,4.1,3.0,4.0,1,Frequent High-Value Customers,0
13903,4,719.0625,2876.25,0.3333333333333333,4.0,1.0,2.0,0,Occasional Moderate-Value Customers,0
13904,5,642.2139999999999,3211.0699999999997,0.4166666666666667,4.5,2.0,0.0,0,Occasional Moderate-Value Customers,0
13905,15,611.7006666666667,9175.51,1.25,4.071428571428571,3.0,4.0,1,Frequent High-Value Customers,0
13906,15,829.5213333333334,12442.82,1.25,3.5384615384615383,3.0,3.0,1,Frequent High-Value Customers,0
13907,12,814.6550000000001,9775.86,1.0,3.3333333333333335,5.0,1.0,1,Frequent High-Value Customers,0
13908,11,741.3690909090909,8155.06,0.9166666666666666,3.111111111111111,2.0,2.0,1,Frequent High-Value Customers,0
13909,6,588.855,3533.13,0.5,3.8333333333333335,1.0,4.0,0,Occasional Moderate-Value Customers,0
13910,8,657.71625,5261.73,0.6666666666666666,4.25,3.0,1.0,0,Occasional Moderate-Value Customers,0
13911,13,751.2223076923076,9765.89,1.0833333333333333,4.222222222222222,3.0,2.0,1,Frequent High-Value Customers,0
13912,9,629.9311111111111,5669.38,0.75,4.0,1.0,2.0,0,Occasional Moderate-Value Customers,0
13913,7,985.2657142857144,6896.860000000001,0.5833333333333334,3.0,2.0,3.0,0,Occasional Moderate-Value Customers,0
13914,12,916.7758333333333,11001.31,1.0,3.8333333333333335,5.0,2.0,1,Frequent High-Value Customers,0
13915,9,565.5400000000001,5089.860000000001,0.75,3.7777777777777777,6.0,3.0,0,Occasional Moderate-Value Customers,0
13916,5,712.1139999999999,3560.5699999999997,0.4166666666666667,4.0,0.0,1.0,0,Occasional Moderate-Value Customers,0
13917,11,682.9718181818182,7512.6900000000005,0.9166666666666666,3.4545454545454546,2.0,3.0,1,Frequent High-Value Customers,0
13918,20,516.9305,10338.61,1.6666666666666667,3.823529411764706,8.0,5.0,1,Frequent High-Value Customers,-1
13919,5,809.222,4046.11,0.4166666666666667,2.6666666666666665,2.0,1.0,0,Occasional Moderate-Value Customers,0
13920,14,551.6271428571429,7722.78,1.1666666666666667,3.75,6.0,7.0,1,Frequent High-Value Customers,0
13921,8,928.87375,7430.99,0.6666666666666666,4.571428571428571,3.0,1.0,0,Occasional Moderate-Value Customers,0
13922,11,548.4418181818181,6032.86,0.9166666666666666,3.625,4.0,3.0,1,Frequent High-Value Customers,0
13923,12,517.3791666666667,6208.55,1.0,3.7,2.0,4.0,1,Frequent High-Value Customers,0
13924,12,668.3466666666667,8020.16,1.0,3.9166666666666665,3.0,1.0,1,Frequent High-Value Customers,0
13925,6,993.18,5959.08,0.5,3.8333333333333335,1.0,2.0,0,Occasional Moderate-Value Customers,0
13926,8,544.5625,4356.5,0.6666666666666666,3.7142857142857144,2.0,2.0,0,Occasional Moderate-Value Customers,0
13927,8,871.34625,6970.77,0.6666666666666666,3.875,3.0,0.0,0,Occasional Moderate-Value Customers,0
13928,9,553.5377777777778,4981.84,0.75,3.6666666666666665,3.0,3.0,0,Occasional Moderate-Value Customers,0
13929,13,637.3023076923077,8284.93,1.0833333333333333,3.5,4.0,4.0,1,Frequent High-Value Customers,0
13930,8,968.6475,7749.18,0.6666666666666666,4.285714285714286,1.0,1.0,0,Occasional Moderate-Value Customers,0
13931,15,922.9013333333334,13843.52,1.25,3.769230769230769,3.0,5.0,1,Frequent High-Value Customers,0
13932,7,461.5614285714286,3230.9300000000003,0.5833333333333334,4.333333333333333,3.0,1.0,0,Occasional Moderate-Value Customers,0
13933,10,723.2239999999999,7232.24,0.8333333333333334,3.5,4.0,1.0,0,Occasional Moderate-Value Customers,0
13934,10,726.909,7269.09,0.8333333333333334,3.8,3.0,5.0,1,Frequent High-Value Customers,0
13935,8,548.86375,4390.91,0.6666666666666666,3.375,3.0,2.0,0,Occasional Moderate-Value Customers,0
13936,9,857.4977777777777,7717.48,0.75,4.0,3.0,3.0,0,Occasional Moderate-Value Customers,0
13937,9,725.9033333333333,6533.13,0.75,4.285714285714286,0.0,3.0,0,Occasional Moderate-Value Customers,0
13938,13,633.4684615384615,8235.09,1.0833333333333333,3.7777777777777777,1.0,3.0,1,Frequent High-Value Customers,0
13939,11,618.9327272727273,6808.26,0.9166666666666666,3.090909090909091,9.0,5.0,1,Frequent High-Value Customers,-1
13940,9,1041.7555555555555,9375.8,0.75,3.2857142857142856,2.0,2.0,0,Occasional Moderate-Value Customers,0
13941,17,785.9394117647059,13360.970000000001,1.4166666666666667,3.5714285714285716,6.0,3.0,1,Frequent High-Value Customers,0
13942,10,765.861,7658.61,0.8333333333333334,4.125,0.0,2.0,0,Occasional Moderate-Value Customers,0
13943,11,876.2627272727273,9638.89,0.9166666666666666,4.5,4.0,5.0,1,Frequent High-Value Customers,0
13944,10,766.111,7661.11,0.8333333333333334,4.333333333333333,3.0,4.0,1,Frequent High-Value Customers,0
13945,10,832.732,8327.32,0.8333333333333334,4.3,1.0,3.0,0,Occasional Moderate-Value Customers,0
13946,15,763.368,11450.52,1.25,3.5,5.0,4.0,1,Frequent High-Value Customers,0
13947,8,766.9675,6135.74,0.6666666666666666,3.5,0.0,0.0,0,Occasional Moderate-Value Customers,0
13948,6,604.5733333333333,3627.4399999999996,0.5,3.6666666666666665,2.0,2.0,0,Occasional Moderate-Value Customers,0
13949,9,801.2588888888889,7211.33,0.75,3.4285714285714284,4.0,0.0,0,Occasional Moderate-Value Customers,0
13950,7,877.2357142857143,6140.65,0.5833333333333334,3.4,4.0,3.0,0,Occasional Moderate-Value Customers,0
13951,8,498.72625,3989.81,0.6666666666666666,4.0,3.0,5.0,0,Occasional Moderate-Value Customers,0
13952,9,743.1577777777778,6688.42,0.75,4.0,2.0,2.0,0,Occasional Moderate-Value Customers,0
13953,6,814.5566666666667,4887.34,0.5,4.0,1.0,0.0,0,Occasional Moderate-Value Customers,0
13954,11,769.049090909091,8459.54,0.9166666666666666,3.9,3.0,5.0,1,Frequent High-Value Customers,0
13955,15,518.828,7782.42,1.25,3.230769230769231,7.0,3.0,1,Frequent High-Value Customers,0
13956,7,501.9771428571429,3513.84,0.5833333333333334,3.4,1.0,1.0,0,Occasional Moderate-Value Customers,0
13957,9,963.4144444444444,8670.73,0.75,3.625,2.0,2.0,0,Occasional Moderate-Value Customers,0
13958,7,765.8771428571428,5361.139999999999,0.5833333333333334,4.666666666666667,2.0,1.0,0,Occasional Moderate-Value Customers,0
13959,11,562.069090909091,6182.76,0.9166666666666666,4.1,2.0,3.0,0,Occasional Moderate-Value Customers,0
13960,14,840.8421428571429,11771.79,1.1666666666666667,3.857142857142857,3.0,4.0,1,Frequent High-Value Customers,0
13961,4,530.1575,2120.63,0.3333333333333333,3.0,1.0,1.0,0,Occasional Moderate-Value Customers,0
13962,12,652.8791666666667,7834.55,1.0,4.2727272727272725,4.0,1.0,1,Frequent High-Value Customers,0
13963,7,587.3142857142858,4111.200000000001,0.5833333333333334,4.142857142857143,2.0,2.0,0,Occasional Moderate-Value Customers,0
13964,10,562.817,5628.17,0.8333333333333334,4.625,1.0,2.0,0,Occasional Moderate-Value Customers,0
13965,7,591.6999999999999,4141.9,0.5833333333333334,3.5714285714285716,1.0,1.0,0,Occasional Moderate-Value Customers,0
13966,12,497.7191666666667,5972.63,1.0,4.0,2.0,5.0,1,Frequent High-Value Customers,0
13967,11,683.7345454545455,7521.08,0.9166666666666666,3.75,3.0,3.0,1,Frequent High-Value Customers,0
13968,14,673.7328571428571,9432.26,1.1666666666666667,4.0,3.0,2.0,1,Frequent High-Value Customers,0
13969,11,578.0536363636364,6358.59,0.9166666666666666,4.3,5.0,4.0,1,Frequent High-Value Customers,0
13970,6,555.4899999999999,3332.9399999999996,0.5,3.8333333333333335,2.0,2.0,0,Occasional Moderate-Value Customers,0
13971,10,726.988,7269.88,0.8333333333333334,4.5,2.0,3.0,0,Occasional Moderate-Value Customers,0
13972,7,702.4614285714285,4917.23,0.5833333333333334,4.333333333333333,3.0,2.0,0,Occasional Moderate-Value Customers,0
13973,12,704.4666666666667,8453.6,1.0,3.857142857142857,6.0,4.0,1,Frequent High-Value Customers,0
13974,10,775.816,7758.16,0.8333333333333334,3.7,3.0,3.0,1,Frequent High-Value Customers,0
13975,9,902.37,8121.33,0.75,3.625,5.0,0.0,0,Occasional Moderate-Value Customers,0
13976,8,820.7325,6565.86,0.6666666666666666,4.25,3.0,1.0,0,Occasional Moderate-Value Customers,0
13977,12,629.7566666666667,7557.08,1.0,4.0,6.0,2.0,1,Frequent High-Value Customers,0
13978,5,745.49,3727.45,0.4166666666666667,3.8,0.0,2.0,0,Occasional Moderate-Value Customers,0
13979,10,453.003,4530.03,0.8333333333333334,4.1,2.0,2.0,0,Occasional Moderate-Value Customers,0
13980,8,710.0275,5680.22,0.6666666666666666,4.285714285714286,4.0,2.0,0,Occasional Moderate-Value Customers,0
13981,8,572.85,4582.8,0.6666666666666666,3.2857142857142856,1.0,3.0,0,Occasional Moderate-Value Customers,0
13982,8,729.33875,5834.71,0.6666666666666666,4.571428571428571,3.0,4.0,0,Occasional Moderate-Value Customers,0
13983,12,853.4891666666667,10241.87,1.0,4.125,5.0,3.0,1,Frequent High-Value Customers,0
13984,8,625.2925,5002.34,0.6666666666666666,3.2857142857142856,4.0,1.0,0,Occasional Moderate-Value Customers,0
13985,12,721.7566666666667,8661.08,1.0,4.25,2.0,2.0,1,Frequent High-Value Customers,0
13986,12,519.15,6229.8,1.0,3.7,4.0,4.0,1,Frequent High-Value Customers,0
13987,9,676.8255555555556,6091.43,0.75,3.4444444444444446,3.0,3.0,0,Occasional Moderate-Value Customers,0
13988,12,588.2508333333334,7059.01,1.0,3.9166666666666665,5.0,2.0,1,Frequent High-Value Customers,0
13989,12,498.9666666666667,5987.6,1.0,4.0,6.0,4.0,1,Frequent High-Value Customers,0
13990,13,830.1899999999999,10792.47,1.0833333333333333,3.888888888888889,6.0,4.0,1,Frequent High-Value Customers,0
13991,10,747.875,7478.75,0.8333333333333334,3.857142857142857,2.0,2.0,0,Occasional Moderate-Value Customers,0
13992,9,647.2622222222222,5825.360000000001,0.75,4.25,1.0,2.0,0,Occasional Moderate-Value Customers,0
13993,13,681.3307692307692,8857.3,1.0833333333333333,4.0,2.0,3.0,1,Frequent High-Value Customers,0
13994,11,681.8509090909091,7500.36,0.9166666666666666,4.0,4.0,3.0,1,Frequent High-Value Customers,0
13995,12,529.2916666666666,6351.5,1.0,3.6666666666666665,3.0,1.0,1,Frequent High-Value Customers,0
13996,8,890.18875,7121.51,0.6666666666666666,3.6666666666666665,2.0,1.0,0,Occasional Moderate-Value Customers,0
13997,8,948.46375,7587.71,0.6666666666666666,3.875,3.0,1.0,0,Occasional Moderate-Value Customers,0
13998,7,940.3271428571428,6582.29,0.5833333333333334,4.5,1.0,0.0,0,Occasional Moderate-Value Customers,0
13999,10,657.62,6576.2,0.8333333333333334,4.111111111111111,3.0,0.0,0,Occasional Moderate-Value Customers,0
14000,7,893.6,6255.2,0.5833333333333334,3.8,0.0,1.0,0,Occasional Moderate-Value Customers,0
14001,11,740.3518181818182,8143.87,0.9166666666666666,4.0,2.0,3.0,1,Frequent High-Value Customers,0
14002,7,866.1671428571428,6063.17,0.5833333333333334,4.2,4.0,2.0,0,Occasional Moderate-Value Customers,0
14003,11,826.080909090909,9086.89,0.9166666666666666,3.3333333333333335,5.0,1.0,1,Frequent High-Value Customers,0
14004,4,937.41,3749.64,0.3333333333333333,4.0,0.0,0.0,0,Occasional Moderate-Value Customers,0
14005,13,763.0361538461538,9919.47,1.0833333333333333,3.727272727272727,3.0,3.0,1,Frequent High-Value Customers,0
14006,10,788.044,7880.44,0.8333333333333334,4.333333333333333,1.0,1.0,0,Occasional Moderate-Value Customers,0
14007,10,724.978,7249.78,0.8333333333333334,4.111111111111111,3.0,5.0,1,Frequent High-Value Customers,0
